S No,Norms,State,Year,Vehicle Class,Value
18,EURO 6B,All Vahan4 Running States (35/36),2025,Power Tiller,0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Power Tiller,0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Power Tiller,0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Power Tiller,0
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Power Tiller,0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Power Tiller,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),3
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),8
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),5
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),7
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),"2,192"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
13,EURO 1,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
14,EURO 2,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
15,EURO 3,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
16,EURO 4,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
17,EURO 6,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
18,EURO 6B,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),3
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),3
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),7
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),1
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),790
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
13,EURO 1,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
14,EURO 2,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
15,EURO 3,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
16,EURO 4,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
17,EURO 6,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
18,EURO 6B,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Tow Truck,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Tow Truck,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Tow Truck,9
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Tow Truck,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Tow Truck,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Tow Truck,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Tow Truck,152
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Tow Truck,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Tow Truck,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Tow Truck,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Tow Truck,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Tow Truck,0
13,EURO 1,All Vahan4 Running States (35/36),2025,Tow Truck,0
14,EURO 2,All Vahan4 Running States (35/36),2025,Tow Truck,0
15,EURO 3,All Vahan4 Running States (35/36),2025,Tow Truck,0
16,EURO 4,All Vahan4 Running States (35/36),2025,Tow Truck,0
17,EURO 6,All Vahan4 Running States (35/36),2025,Tow Truck,0
18,EURO 6B,All Vahan4 Running States (35/36),2025,Tow Truck,0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Tow Truck,0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Tow Truck,0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Tow Truck,0
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Tow Truck,0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Tow Truck,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Breakdown Van,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Breakdown Van,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Breakdown Van,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Breakdown Van,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Breakdown Van,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Breakdown Van,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Breakdown Van,37
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Breakdown Van,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Breakdown Van,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Breakdown Van,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Breakdown Van,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Breakdown Van,0
13,EURO 1,All Vahan4 Running States (35/36),2025,Breakdown Van,0
14,EURO 2,All Vahan4 Running States (35/36),2025,Breakdown Van,0
15,EURO 3,All Vahan4 Running States (35/36),2025,Breakdown Van,0
16,EURO 4,All Vahan4 Running States (35/36),2025,Breakdown Van,0
17,EURO 6,All Vahan4 Running States (35/36),2025,Breakdown Van,0
18,EURO 6B,All Vahan4 Running States (35/36),2025,Breakdown Van,0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Breakdown Van,0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Breakdown Van,0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Breakdown Van,0
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Breakdown Van,0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Breakdown Van,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Recovery Vehicle,1
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Recovery Vehicle,2
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Recovery Vehicle,5
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Recovery Vehicle,1
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Recovery Vehicle,1
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Recovery Vehicle,247
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
13,EURO 1,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
14,EURO 2,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
15,EURO 3,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
16,EURO 4,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
17,EURO 6,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
18,EURO 6B,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Tower Wagon,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Tower Wagon,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Tower Wagon,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Tower Wagon,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Tower Wagon,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Tower Wagon,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Tower Wagon,27
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Tower Wagon,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Tower Wagon,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Tower Wagon,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Tower Wagon,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Tower Wagon,0
13,EURO 1,All Vahan4 Running States (35/36),2025,Tower Wagon,0
14,EURO 2,All Vahan4 Running States (35/36),2025,Tower Wagon,0
15,EURO 3,All Vahan4 Running States (35/36),2025,Tower Wagon,0
16,EURO 4,All Vahan4 Running States (35/36),2025,Tower Wagon,0
17,EURO 6,All Vahan4 Running States (35/36),2025,Tower Wagon,0
18,EURO 6B,All Vahan4 Running States (35/36),2025,Tower Wagon,0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Tower Wagon,0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Tower Wagon,0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Tower Wagon,0
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Tower Wagon,0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Tower Wagon,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,3
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
13,EURO 1,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
14,EURO 2,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
15,EURO 3,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
16,EURO 4,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
17,EURO 6,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
18,EURO 6B,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,2
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,19
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,"8,001"
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,16
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,936
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,5
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,344
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,26
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,"10,648"
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,"25,798"
13,EURO 1,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
14,EURO 2,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
15,EURO 3,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
16,EURO 4,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
17,EURO 6,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,27
18,EURO 6B,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,2
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,36
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,162
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),1
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),2
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),"8,813"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
13,EURO 1,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
14,EURO 2,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
15,EURO 3,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
16,EURO 4,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),1
17,EURO 6,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
18,EURO 6B,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Omni Bus (Private Use),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Road Roller,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Road Roller,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Road Roller,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Road Roller,27
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Road Roller,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Road Roller,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Road Roller,0
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Road Roller,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Road Roller,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Road Roller,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Road Roller,86
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Road Roller,55
13,EURO 1,All Vahan4 Running States (35/36),2025,Road Roller,0
14,EURO 2,All Vahan4 Running States (35/36),2025,Road Roller,0
15,EURO 3,All Vahan4 Running States (35/36),2025,Road Roller,0
16,EURO 4,All Vahan4 Running States (35/36),2025,Road Roller,0
17,EURO 6,All Vahan4 Running States (35/36),2025,Road Roller,0
18,EURO 6B,All Vahan4 Running States (35/36),2025,Road Roller,0
19,EURO 6D,All Vahan4 Running States (35/36),2025,Road Roller,0
20,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Road Roller,0
21,NOT AVAILABLE,All Vahan4 Running States (35/36),2025,Road Roller,0
22,TREM STAGE IV,All Vahan4 Running States (35/36),2025,Road Roller,0
23,TREM STAGE V,All Vahan4 Running States (35/36),2025,Road Roller,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2025,Excavator (NT),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2025,Excavator (NT),0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2025,Excavator (NT),3
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2025,Excavator (NT),741
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2025,Excavator (NT),0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2025,Excavator (NT),0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2025,Excavator (NT),2
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2025,Excavator (NT),1
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2025,Excavator (NT),30
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2025,Excavator (NT),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2025,Excavator (NT),"1,144"
12,CEV STAGE V,All Vahan4 Running States (35/36),2025,Excavator (NT),"4,262"
13,EURO 1,All Vahan4 Running States (35/36),2025,Excavator (NT),0
14,EURO 2,All Vahan4 Running States (35/36),2025,Excavator (NT),0
15,EURO 3,All Vahan4 Running States (35/36),2025,Excavator (NT),0
16,EURO 4,All Vahan4 Running States (35/36),2025,Excavator (NT),0
17,EURO 6,All Vahan4 Running States (35/36),2025,Excavator (NT),4
