S No,Vehicle Class,State,Year,Month Wise,Value
28,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttar Pradesh(77),2025,APR,154
29,MOBILE CLINIC,Uttar Pradesh(77),2025,APR,2
30,MOBILE WORKSHOP,Uttar Pradesh(77),2025,APR,7
31,MOPED,Uttar Pradesh(77),2025,APR,"4,661"
32,MOTOR CAB,Uttar Pradesh(77),2025,APR,"2,332"
33,MOTOR CAR,Uttar Pradesh(77),2025,APR,"43,690"
34,MOTOR CYCLE/SCOOTER-SIDECAR(T),Uttar Pradesh(77),2025,APR,0
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttar Pradesh(77),2025,APR,80
36,MOTORISED CYCLE (CC > 25CC),Uttar Pradesh(77),2025,APR,16
37,OMNI BUS,Uttar Pradesh(77),2025,APR,36
38,OMNI BUS (PRIVATE USE),Uttar Pradesh(77),2025,APR,4
39,QUADRICYCLE (PRIVATE),Uttar Pradesh(77),2025,APR,0
40,RECOVERY VEHICLE,Uttar Pradesh(77),2025,APR,1
41,THREE WHEELER (GOODS),Uttar Pradesh(77),2025,APR,"1,130"
42,THREE WHEELER (PASSENGER),Uttar Pradesh(77),2025,APR,"6,309"
43,THREE WHEELER (PERSONAL),Uttar Pradesh(77),2025,APR,0
44,TOW TRUCK,Uttar Pradesh(77),2025,APR,1
45,TRACTOR (COMMERCIAL),Uttar Pradesh(77),2025,APR,47
46,TRACTOR-TROLLEY(COMMERCIAL),Uttar Pradesh(77),2025,APR,0
47,TRAILER (AGRICULTURAL),Uttar Pradesh(77),2025,APR,0
48,TRAILER (COMMERCIAL),Uttar Pradesh(77),2025,APR,0
49,VEHICLE FITTED WITH COMPRESSOR,Uttar Pradesh(77),2025,APR,1
50,VEHICLE FITTED WITH GENERATOR,Uttar Pradesh(77),2025,APR,0
51,VINTAGE MOTOR VEHICLE,Uttar Pradesh(77),2025,APR,0
1,ADAPTED VEHICLE,Uttar Pradesh(77),2025,MAY,54
2,AGRICULTURAL TRACTOR,Uttar Pradesh(77),2025,MAY,"12,400"
3,AMBULANCE,Uttar Pradesh(77),2025,MAY,34
4,ANIMAL AMBULANCE,Uttar Pradesh(77),2025,MAY,0
5,ARTICULATED VEHICLE,Uttar Pradesh(77),2025,MAY,70
6,BUS,Uttar Pradesh(77),2025,MAY,898
7,CAMPER VAN / TRAILER,Uttar Pradesh(77),2025,MAY,20
8,CAMPER VAN / TRAILER (PRIVATE USE),Uttar Pradesh(77),2025,MAY,2
9,CASH VAN,Uttar Pradesh(77),2025,MAY,1
10,CONSTRUCTION EQUIPMENT VEHICLE,Uttar Pradesh(77),2025,MAY,37
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Uttar Pradesh(77),2025,MAY,541
12,CRANE MOUNTED VEHICLE,Uttar Pradesh(77),2025,MAY,14
13,DUMPER,Uttar Pradesh(77),2025,MAY,0
14,EARTH MOVING EQUIPMENT,Uttar Pradesh(77),2025,MAY,14
15,EDUCATIONAL INSTITUTION BUS,Uttar Pradesh(77),2025,MAY,450
16,E-RICKSHAW(P),Uttar Pradesh(77),2025,MAY,"18,194"
17,E-RICKSHAW WITH CART (G),Uttar Pradesh(77),2025,MAY,"3,933"
18,EXCAVATOR (COMMERCIAL),Uttar Pradesh(77),2025,MAY,1
19,EXCAVATOR (NT),Uttar Pradesh(77),2025,MAY,0
20,FIRE FIGHTING VEHICLE,Uttar Pradesh(77),2025,MAY,0
21,FIRE TENDERS,Uttar Pradesh(77),2025,MAY,25
22,FORK LIFT,Uttar Pradesh(77),2025,MAY,1
23,GOODS CARRIER,Uttar Pradesh(77),2025,MAY,"5,460"
24,HARVESTER,Uttar Pradesh(77),2025,MAY,358
25,HEARSES,Uttar Pradesh(77),2025,MAY,7
26,MAXI CAB,Uttar Pradesh(77),2025,MAY,237
27,M-CYCLE/SCOOTER,Uttar Pradesh(77),2025,MAY,"3,14,734"
28,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttar Pradesh(77),2025,MAY,259
29,MOBILE CLINIC,Uttar Pradesh(77),2025,MAY,0
30,MOBILE WORKSHOP,Uttar Pradesh(77),2025,MAY,2
31,MOPED,Uttar Pradesh(77),2025,MAY,"4,731"
32,MOTOR CAB,Uttar Pradesh(77),2025,MAY,"2,470"
33,MOTOR CAR,Uttar Pradesh(77),2025,MAY,"35,343"
34,MOTOR CYCLE/SCOOTER-SIDECAR(T),Uttar Pradesh(77),2025,MAY,0
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttar Pradesh(77),2025,MAY,81
36,MOTORISED CYCLE (CC > 25CC),Uttar Pradesh(77),2025,MAY,23
37,OMNI BUS,Uttar Pradesh(77),2025,MAY,12
38,OMNI BUS (PRIVATE USE),Uttar Pradesh(77),2025,MAY,4
39,QUADRICYCLE (PRIVATE),Uttar Pradesh(77),2025,MAY,0
40,RECOVERY VEHICLE,Uttar Pradesh(77),2025,MAY,1
41,THREE WHEELER (GOODS),Uttar Pradesh(77),2025,MAY,"1,101"
42,THREE WHEELER (PASSENGER),Uttar Pradesh(77),2025,MAY,"6,835"
43,THREE WHEELER (PERSONAL),Uttar Pradesh(77),2025,MAY,2
44,TOW TRUCK,Uttar Pradesh(77),2025,MAY,2
45,TRACTOR (COMMERCIAL),Uttar Pradesh(77),2025,MAY,49
46,TRACTOR-TROLLEY(COMMERCIAL),Uttar Pradesh(77),2025,MAY,0
47,TRAILER (AGRICULTURAL),Uttar Pradesh(77),2025,MAY,0
48,TRAILER (COMMERCIAL),Uttar Pradesh(77),2025,MAY,0
49,VEHICLE FITTED WITH COMPRESSOR,Uttar Pradesh(77),2025,MAY,0
50,VEHICLE FITTED WITH GENERATOR,Uttar Pradesh(77),2025,MAY,0
51,VINTAGE MOTOR VEHICLE,Uttar Pradesh(77),2025,MAY,0
1,ADAPTED VEHICLE,Uttar Pradesh(77),2025,JUN,33
2,AGRICULTURAL TRACTOR,Uttar Pradesh(77),2025,JUN,"10,777"
3,AMBULANCE,Uttar Pradesh(77),2025,JUN,190
4,ANIMAL AMBULANCE,Uttar Pradesh(77),2025,JUN,0
5,ARTICULATED VEHICLE,Uttar Pradesh(77),2025,JUN,31
6,BUS,Uttar Pradesh(77),2025,JUN,515
7,CAMPER VAN / TRAILER,Uttar Pradesh(77),2025,JUN,17
8,CAMPER VAN / TRAILER (PRIVATE USE),Uttar Pradesh(77),2025,JUN,0
9,CASH VAN,Uttar Pradesh(77),2025,JUN,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Uttar Pradesh(77),2025,JUN,94
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Uttar Pradesh(77),2025,JUN,650
12,CRANE MOUNTED VEHICLE,Uttar Pradesh(77),2025,JUN,26
13,DUMPER,Uttar Pradesh(77),2025,JUN,0
14,EARTH MOVING EQUIPMENT,Uttar Pradesh(77),2025,JUN,31
15,EDUCATIONAL INSTITUTION BUS,Uttar Pradesh(77),2025,JUN,279
16,E-RICKSHAW(P),Uttar Pradesh(77),2025,JUN,"13,398"
17,E-RICKSHAW WITH CART (G),Uttar Pradesh(77),2025,JUN,"3,028"
18,EXCAVATOR (COMMERCIAL),Uttar Pradesh(77),2025,JUN,3
19,EXCAVATOR (NT),Uttar Pradesh(77),2025,JUN,3
20,FIRE FIGHTING VEHICLE,Uttar Pradesh(77),2025,JUN,0
21,FIRE TENDERS,Uttar Pradesh(77),2025,JUN,10
22,FORK LIFT,Uttar Pradesh(77),2025,JUN,3
23,GOODS CARRIER,Uttar Pradesh(77),2025,JUN,"4,538"
24,HARVESTER,Uttar Pradesh(77),2025,JUN,262
25,HEARSES,Uttar Pradesh(77),2025,JUN,7
26,MAXI CAB,Uttar Pradesh(77),2025,JUN,178
27,M-CYCLE/SCOOTER,Uttar Pradesh(77),2025,JUN,"2,09,761"
28,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttar Pradesh(77),2025,JUN,45
29,MOBILE CLINIC,Uttar Pradesh(77),2025,JUN,1
30,MOBILE WORKSHOP,Uttar Pradesh(77),2025,JUN,4
31,MOPED,Uttar Pradesh(77),2025,JUN,"4,147"
32,MOTOR CAB,Uttar Pradesh(77),2025,JUN,"2,452"
33,MOTOR CAR,Uttar Pradesh(77),2025,JUN,"30,597"
34,MOTOR CYCLE/SCOOTER-SIDECAR(T),Uttar Pradesh(77),2025,JUN,0
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttar Pradesh(77),2025,JUN,22
36,MOTORISED CYCLE (CC > 25CC),Uttar Pradesh(77),2025,JUN,37
37,OMNI BUS,Uttar Pradesh(77),2025,JUN,15
38,OMNI BUS (PRIVATE USE),Uttar Pradesh(77),2025,JUN,3
39,QUADRICYCLE (PRIVATE),Uttar Pradesh(77),2025,JUN,0
40,RECOVERY VEHICLE,Uttar Pradesh(77),2025,JUN,0
41,THREE WHEELER (GOODS),Uttar Pradesh(77),2025,JUN,883
42,THREE WHEELER (PASSENGER),Uttar Pradesh(77),2025,JUN,"6,963"
43,THREE WHEELER (PERSONAL),Uttar Pradesh(77),2025,JUN,1
44,TOW TRUCK,Uttar Pradesh(77),2025,JUN,1
45,TRACTOR (COMMERCIAL),Uttar Pradesh(77),2025,JUN,53
46,TRACTOR-TROLLEY(COMMERCIAL),Uttar Pradesh(77),2025,JUN,0
47,TRAILER (AGRICULTURAL),Uttar Pradesh(77),2025,JUN,0
48,TRAILER (COMMERCIAL),Uttar Pradesh(77),2025,JUN,0
49,VEHICLE FITTED WITH COMPRESSOR,Uttar Pradesh(77),2025,JUN,0
50,VEHICLE FITTED WITH GENERATOR,Uttar Pradesh(77),2025,JUN,0
51,VINTAGE MOTOR VEHICLE,Uttar Pradesh(77),2025,JUN,0
1,ADAPTED VEHICLE,Uttar Pradesh(77),2025,JUL,43
2,AGRICULTURAL TRACTOR,Uttar Pradesh(77),2025,JUL,"11,685"
3,AMBULANCE,Uttar Pradesh(77),2025,JUL,80
4,ANIMAL AMBULANCE,Uttar Pradesh(77),2025,JUL,0
5,ARTICULATED VEHICLE,Uttar Pradesh(77),2025,JUL,59
6,BUS,Uttar Pradesh(77),2025,JUL,769
7,CAMPER VAN / TRAILER,Uttar Pradesh(77),2025,JUL,11
8,CAMPER VAN / TRAILER (PRIVATE USE),Uttar Pradesh(77),2025,JUL,0
9,CASH VAN,Uttar Pradesh(77),2025,JUL,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Uttar Pradesh(77),2025,JUL,23
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Uttar Pradesh(77),2025,JUL,326
12,CRANE MOUNTED VEHICLE,Uttar Pradesh(77),2025,JUL,4
13,DUMPER,Uttar Pradesh(77),2025,JUL,1
14,EARTH MOVING EQUIPMENT,Uttar Pradesh(77),2025,JUL,5
15,EDUCATIONAL INSTITUTION BUS,Uttar Pradesh(77),2025,JUL,818
16,E-RICKSHAW(P),Uttar Pradesh(77),2025,JUL,"14,232"
17,E-RICKSHAW WITH CART (G),Uttar Pradesh(77),2025,JUL,"2,965"
18,EXCAVATOR (COMMERCIAL),Uttar Pradesh(77),2025,JUL,1
19,EXCAVATOR (NT),Uttar Pradesh(77),2025,JUL,1
20,FIRE FIGHTING VEHICLE,Uttar Pradesh(77),2025,JUL,1
21,FIRE TENDERS,Uttar Pradesh(77),2025,JUL,1
22,FORK LIFT,Uttar Pradesh(77),2025,JUL,2
23,GOODS CARRIER,Uttar Pradesh(77),2025,JUL,"4,830"
24,HARVESTER,Uttar Pradesh(77),2025,JUL,192
25,HEARSES,Uttar Pradesh(77),2025,JUL,13
26,MAXI CAB,Uttar Pradesh(77),2025,JUL,399
27,M-CYCLE/SCOOTER,Uttar Pradesh(77),2025,JUL,"1,62,741"
28,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttar Pradesh(77),2025,JUL,11
29,MOBILE CLINIC,Uttar Pradesh(77),2025,JUL,2
30,MOBILE WORKSHOP,Uttar Pradesh(77),2025,JUL,2
31,MOPED,Uttar Pradesh(77),2025,JUL,"4,004"
32,MOTOR CAB,Uttar Pradesh(77),2025,JUL,"2,837"
33,MOTOR CAR,Uttar Pradesh(77),2025,JUL,"31,900"
34,MOTOR CYCLE/SCOOTER-SIDECAR(T),Uttar Pradesh(77),2025,JUL,0
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttar Pradesh(77),2025,JUL,5
36,MOTORISED CYCLE (CC > 25CC),Uttar Pradesh(77),2025,JUL,15
37,OMNI BUS,Uttar Pradesh(77),2025,JUL,35
38,OMNI BUS (PRIVATE USE),Uttar Pradesh(77),2025,JUL,3
39,QUADRICYCLE (PRIVATE),Uttar Pradesh(77),2025,JUL,0
40,RECOVERY VEHICLE,Uttar Pradesh(77),2025,JUL,0
41,THREE WHEELER (GOODS),Uttar Pradesh(77),2025,JUL,944
42,THREE WHEELER (PASSENGER),Uttar Pradesh(77),2025,JUL,"7,902"
43,THREE WHEELER (PERSONAL),Uttar Pradesh(77),2025,JUL,2
44,TOW TRUCK,Uttar Pradesh(77),2025,JUL,0
45,TRACTOR (COMMERCIAL),Uttar Pradesh(77),2025,JUL,15
46,TRACTOR-TROLLEY(COMMERCIAL),Uttar Pradesh(77),2025,JUL,0
47,TRAILER (AGRICULTURAL),Uttar Pradesh(77),2025,JUL,0
48,TRAILER (COMMERCIAL),Uttar Pradesh(77),2025,JUL,0
49,VEHICLE FITTED WITH COMPRESSOR,Uttar Pradesh(77),2025,JUL,0
50,VEHICLE FITTED WITH GENERATOR,Uttar Pradesh(77),2025,JUL,0
51,VINTAGE MOTOR VEHICLE,Uttar Pradesh(77),2025,JUL,0
1,ADAPTED VEHICLE,Uttar Pradesh(77),2025,AUG,31
2,AGRICULTURAL TRACTOR,Uttar Pradesh(77),2025,AUG,"10,070"
3,AMBULANCE,Uttar Pradesh(77),2025,AUG,72
4,ANIMAL AMBULANCE,Uttar Pradesh(77),2025,AUG,1
5,ARTICULATED VEHICLE,Uttar Pradesh(77),2025,AUG,46
6,BUS,Uttar Pradesh(77),2025,AUG,659
7,CAMPER VAN / TRAILER,Uttar Pradesh(77),2025,AUG,3
8,CAMPER VAN / TRAILER (PRIVATE USE),Uttar Pradesh(77),2025,AUG,0
9,CASH VAN,Uttar Pradesh(77),2025,AUG,3
10,CONSTRUCTION EQUIPMENT VEHICLE,Uttar Pradesh(77),2025,AUG,79
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Uttar Pradesh(77),2025,AUG,335
12,CRANE MOUNTED VEHICLE,Uttar Pradesh(77),2025,AUG,4
13,DUMPER,Uttar Pradesh(77),2025,AUG,0
14,EARTH MOVING EQUIPMENT,Uttar Pradesh(77),2025,AUG,2
15,EDUCATIONAL INSTITUTION BUS,Uttar Pradesh(77),2025,AUG,693
16,E-RICKSHAW(P),Uttar Pradesh(77),2025,AUG,"13,062"
17,E-RICKSHAW WITH CART (G),Uttar Pradesh(77),2025,AUG,"2,612"
18,EXCAVATOR (COMMERCIAL),Uttar Pradesh(77),2025,AUG,6
19,EXCAVATOR (NT),Uttar Pradesh(77),2025,AUG,0
20,FIRE FIGHTING VEHICLE,Uttar Pradesh(77),2025,AUG,0
21,FIRE TENDERS,Uttar Pradesh(77),2025,AUG,0
22,FORK LIFT,Uttar Pradesh(77),2025,AUG,1
23,GOODS CARRIER,Uttar Pradesh(77),2025,AUG,"4,359"
24,HARVESTER,Uttar Pradesh(77),2025,AUG,271
25,HEARSES,Uttar Pradesh(77),2025,AUG,6
26,MAXI CAB,Uttar Pradesh(77),2025,AUG,259
27,M-CYCLE/SCOOTER,Uttar Pradesh(77),2025,AUG,"1,51,201"
28,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttar Pradesh(77),2025,AUG,23
29,MOBILE CLINIC,Uttar Pradesh(77),2025,AUG,1
30,MOBILE WORKSHOP,Uttar Pradesh(77),2025,AUG,2
31,MOPED,Uttar Pradesh(77),2025,AUG,"4,033"
32,MOTOR CAB,Uttar Pradesh(77),2025,AUG,"2,740"
33,MOTOR CAR,Uttar Pradesh(77),2025,AUG,"29,415"
34,MOTOR CYCLE/SCOOTER-SIDECAR(T),Uttar Pradesh(77),2025,AUG,0
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttar Pradesh(77),2025,AUG,0
36,MOTORISED CYCLE (CC > 25CC),Uttar Pradesh(77),2025,AUG,18
37,OMNI BUS,Uttar Pradesh(77),2025,AUG,21
38,OMNI BUS (PRIVATE USE),Uttar Pradesh(77),2025,AUG,1
39,QUADRICYCLE (PRIVATE),Uttar Pradesh(77),2025,AUG,0
40,RECOVERY VEHICLE,Uttar Pradesh(77),2025,AUG,0
41,THREE WHEELER (GOODS),Uttar Pradesh(77),2025,AUG,920
42,THREE WHEELER (PASSENGER),Uttar Pradesh(77),2025,AUG,"6,796"
43,THREE WHEELER (PERSONAL),Uttar Pradesh(77),2025,AUG,1
44,TOW TRUCK,Uttar Pradesh(77),2025,AUG,0
45,TRACTOR (COMMERCIAL),Uttar Pradesh(77),2025,AUG,15
46,TRACTOR-TROLLEY(COMMERCIAL),Uttar Pradesh(77),2025,AUG,0
47,TRAILER (AGRICULTURAL),Uttar Pradesh(77),2025,AUG,0
48,TRAILER (COMMERCIAL),Uttar Pradesh(77),2025,AUG,0
49,VEHICLE FITTED WITH COMPRESSOR,Uttar Pradesh(77),2025,AUG,0
50,VEHICLE FITTED WITH GENERATOR,Uttar Pradesh(77),2025,AUG,0
51,VINTAGE MOTOR VEHICLE,Uttar Pradesh(77),2025,AUG,0
1,ADAPTED VEHICLE,Uttar Pradesh(77),2025,SEP,44
2,AGRICULTURAL TRACTOR,Uttar Pradesh(77),2025,SEP,"8,078"
3,AMBULANCE,Uttar Pradesh(77),2025,SEP,60
4,ANIMAL AMBULANCE,Uttar Pradesh(77),2025,SEP,1
5,ARTICULATED VEHICLE,Uttar Pradesh(77),2025,SEP,41
6,BUS,Uttar Pradesh(77),2025,SEP,588
7,CAMPER VAN / TRAILER,Uttar Pradesh(77),2025,SEP,19
8,CAMPER VAN / TRAILER (PRIVATE USE),Uttar Pradesh(77),2025,SEP,0
9,CASH VAN,Uttar Pradesh(77),2025,SEP,11
10,CONSTRUCTION EQUIPMENT VEHICLE,Uttar Pradesh(77),2025,SEP,151
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Uttar Pradesh(77),2025,SEP,410
12,CRANE MOUNTED VEHICLE,Uttar Pradesh(77),2025,SEP,6
13,DUMPER,Uttar Pradesh(77),2025,SEP,1
14,EARTH MOVING EQUIPMENT,Uttar Pradesh(77),2025,SEP,6
15,EDUCATIONAL INSTITUTION BUS,Uttar Pradesh(77),2025,SEP,373
16,E-RICKSHAW(P),Uttar Pradesh(77),2025,SEP,"12,488"
17,E-RICKSHAW WITH CART (G),Uttar Pradesh(77),2025,SEP,"2,537"
18,EXCAVATOR (COMMERCIAL),Uttar Pradesh(77),2025,SEP,0
19,EXCAVATOR (NT),Uttar Pradesh(77),2025,SEP,0
20,FIRE FIGHTING VEHICLE,Uttar Pradesh(77),2025,SEP,1
21,FIRE TENDERS,Uttar Pradesh(77),2025,SEP,1
22,FORK LIFT,Uttar Pradesh(77),2025,SEP,2
23,GOODS CARRIER,Uttar Pradesh(77),2025,SEP,"4,510"
24,HARVESTER,Uttar Pradesh(77),2025,SEP,317
25,HEARSES,Uttar Pradesh(77),2025,SEP,9
26,MAXI CAB,Uttar Pradesh(77),2025,SEP,154
27,M-CYCLE/SCOOTER,Uttar Pradesh(77),2025,SEP,"1,38,817"
28,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttar Pradesh(77),2025,SEP,8
29,MOBILE CLINIC,Uttar Pradesh(77),2025,SEP,1
30,MOBILE WORKSHOP,Uttar Pradesh(77),2025,SEP,1
31,MOPED,Uttar Pradesh(77),2025,SEP,"3,943"
32,MOTOR CAB,Uttar Pradesh(77),2025,SEP,"2,343"
33,MOTOR CAR,Uttar Pradesh(77),2025,SEP,"30,514"
34,MOTOR CYCLE/SCOOTER-SIDECAR(T),Uttar Pradesh(77),2025,SEP,0
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttar Pradesh(77),2025,SEP,64
36,MOTORISED CYCLE (CC > 25CC),Uttar Pradesh(77),2025,SEP,6
37,OMNI BUS,Uttar Pradesh(77),2025,SEP,13
38,OMNI BUS (PRIVATE USE),Uttar Pradesh(77),2025,SEP,4
39,QUADRICYCLE (PRIVATE),Uttar Pradesh(77),2025,SEP,0
40,RECOVERY VEHICLE,Uttar Pradesh(77),2025,SEP,0
41,THREE WHEELER (GOODS),Uttar Pradesh(77),2025,SEP,796
42,THREE WHEELER (PASSENGER),Uttar Pradesh(77),2025,SEP,"6,579"
43,THREE WHEELER (PERSONAL),Uttar Pradesh(77),2025,SEP,1
44,TOW TRUCK,Uttar Pradesh(77),2025,SEP,0
45,TRACTOR (COMMERCIAL),Uttar Pradesh(77),2025,SEP,36
46,TRACTOR-TROLLEY(COMMERCIAL),Uttar Pradesh(77),2025,SEP,0
47,TRAILER (AGRICULTURAL),Uttar Pradesh(77),2025,SEP,0
48,TRAILER (COMMERCIAL),Uttar Pradesh(77),2025,SEP,0
49,VEHICLE FITTED WITH COMPRESSOR,Uttar Pradesh(77),2025,SEP,0
50,VEHICLE FITTED WITH GENERATOR,Uttar Pradesh(77),2025,SEP,0
51,VINTAGE MOTOR VEHICLE,Uttar Pradesh(77),2025,SEP,0
1,ADAPTED VEHICLE,Uttar Pradesh(77),2025,OCT,28
2,AGRICULTURAL TRACTOR,Uttar Pradesh(77),2025,OCT,"7,310"
3,AMBULANCE,Uttar Pradesh(77),2025,OCT,37
4,ANIMAL AMBULANCE,Uttar Pradesh(77),2025,OCT,0
5,ARTICULATED VEHICLE,Uttar Pradesh(77),2025,OCT,39
6,BUS,Uttar Pradesh(77),2025,OCT,482
7,CAMPER VAN / TRAILER,Uttar Pradesh(77),2025,OCT,16
8,CAMPER VAN / TRAILER (PRIVATE USE),Uttar Pradesh(77),2025,OCT,0
9,CASH VAN,Uttar Pradesh(77),2025,OCT,4
10,CONSTRUCTION EQUIPMENT VEHICLE,Uttar Pradesh(77),2025,OCT,181
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Uttar Pradesh(77),2025,OCT,527
12,CRANE MOUNTED VEHICLE,Uttar Pradesh(77),2025,OCT,3
13,DUMPER,Uttar Pradesh(77),2025,OCT,3
14,EARTH MOVING EQUIPMENT,Uttar Pradesh(77),2025,OCT,4
15,EDUCATIONAL INSTITUTION BUS,Uttar Pradesh(77),2025,OCT,331
16,E-RICKSHAW(P),Uttar Pradesh(77),2025,OCT,"12,299"
17,E-RICKSHAW WITH CART (G),Uttar Pradesh(77),2025,OCT,"3,225"
18,EXCAVATOR (COMMERCIAL),Uttar Pradesh(77),2025,OCT,0
19,EXCAVATOR (NT),Uttar Pradesh(77),2025,OCT,5
20,FIRE FIGHTING VEHICLE,Uttar Pradesh(77),2025,OCT,0
21,FIRE TENDERS,Uttar Pradesh(77),2025,OCT,0
22,FORK LIFT,Uttar Pradesh(77),2025,OCT,1
23,GOODS CARRIER,Uttar Pradesh(77),2025,OCT,"8,302"
24,HARVESTER,Uttar Pradesh(77),2025,OCT,276
25,HEARSES,Uttar Pradesh(77),2025,OCT,5
26,MAXI CAB,Uttar Pradesh(77),2025,OCT,184
27,M-CYCLE/SCOOTER,Uttar Pradesh(77),2025,OCT,"4,85,287"
28,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttar Pradesh(77),2025,OCT,30
29,MOBILE CLINIC,Uttar Pradesh(77),2025,OCT,0
30,MOBILE WORKSHOP,Uttar Pradesh(77),2025,OCT,0
31,MOPED,Uttar Pradesh(77),2025,OCT,"13,219"
32,MOTOR CAB,Uttar Pradesh(77),2025,OCT,"3,881"
33,MOTOR CAR,Uttar Pradesh(77),2025,OCT,"66,116"
34,MOTOR CYCLE/SCOOTER-SIDECAR(T),Uttar Pradesh(77),2025,OCT,0
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttar Pradesh(77),2025,OCT,65
36,MOTORISED CYCLE (CC > 25CC),Uttar Pradesh(77),2025,OCT,32
37,OMNI BUS,Uttar Pradesh(77),2025,OCT,23
38,OMNI BUS (PRIVATE USE),Uttar Pradesh(77),2025,OCT,2
39,QUADRICYCLE (PRIVATE),Uttar Pradesh(77),2025,OCT,0
40,RECOVERY VEHICLE,Uttar Pradesh(77),2025,OCT,1
41,THREE WHEELER (GOODS),Uttar Pradesh(77),2025,OCT,"1,332"
42,THREE WHEELER (PASSENGER),Uttar Pradesh(77),2025,OCT,"7,765"
43,THREE WHEELER (PERSONAL),Uttar Pradesh(77),2025,OCT,0
44,TOW TRUCK,Uttar Pradesh(77),2025,OCT,1
45,TRACTOR (COMMERCIAL),Uttar Pradesh(77),2025,OCT,4
46,TRACTOR-TROLLEY(COMMERCIAL),Uttar Pradesh(77),2025,OCT,0
47,TRAILER (AGRICULTURAL),Uttar Pradesh(77),2025,OCT,1
48,TRAILER (COMMERCIAL),Uttar Pradesh(77),2025,OCT,0
49,VEHICLE FITTED WITH COMPRESSOR,Uttar Pradesh(77),2025,OCT,0
50,VEHICLE FITTED WITH GENERATOR,Uttar Pradesh(77),2025,OCT,0
51,VINTAGE MOTOR VEHICLE,Uttar Pradesh(77),2025,OCT,1
1,ADAPTED VEHICLE,Uttar Pradesh(77),2025,NOV,33
2,AGRICULTURAL TRACTOR,Uttar Pradesh(77),2025,NOV,"13,292"
3,AMBULANCE,Uttar Pradesh(77),2025,NOV,45
4,ANIMAL AMBULANCE,Uttar Pradesh(77),2025,NOV,0
5,ARTICULATED VEHICLE,Uttar Pradesh(77),2025,NOV,48
6,BUS,Uttar Pradesh(77),2025,NOV,545
7,CAMPER VAN / TRAILER,Uttar Pradesh(77),2025,NOV,16
8,CAMPER VAN / TRAILER (PRIVATE USE),Uttar Pradesh(77),2025,NOV,0
9,CASH VAN,Uttar Pradesh(77),2025,NOV,7
10,CONSTRUCTION EQUIPMENT VEHICLE,Uttar Pradesh(77),2025,NOV,131
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Uttar Pradesh(77),2025,NOV,421
12,CRANE MOUNTED VEHICLE,Uttar Pradesh(77),2025,NOV,4
13,DUMPER,Uttar Pradesh(77),2025,NOV,3
14,EARTH MOVING EQUIPMENT,Uttar Pradesh(77),2025,NOV,3
15,EDUCATIONAL INSTITUTION BUS,Uttar Pradesh(77),2025,NOV,243
16,E-RICKSHAW(P),Uttar Pradesh(77),2025,NOV,"16,143"
17,E-RICKSHAW WITH CART (G),Uttar Pradesh(77),2025,NOV,"4,262"
18,EXCAVATOR (COMMERCIAL),Uttar Pradesh(77),2025,NOV,0
19,EXCAVATOR (NT),Uttar Pradesh(77),2025,NOV,1
20,FIRE FIGHTING VEHICLE,Uttar Pradesh(77),2025,NOV,0
21,FIRE TENDERS,Uttar Pradesh(77),2025,NOV,0
22,FORK LIFT,Uttar Pradesh(77),2025,NOV,0
23,GOODS CARRIER,Uttar Pradesh(77),2025,NOV,"6,552"
24,HARVESTER,Uttar Pradesh(77),2025,NOV,233
25,HEARSES,Uttar Pradesh(77),2025,NOV,2
26,MAXI CAB,Uttar Pradesh(77),2025,NOV,158
27,M-CYCLE/SCOOTER,Uttar Pradesh(77),2025,NOV,"4,46,609"
28,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttar Pradesh(77),2025,NOV,31
29,MOBILE CLINIC,Uttar Pradesh(77),2025,NOV,0
30,MOBILE WORKSHOP,Uttar Pradesh(77),2025,NOV,5
31,MOPED,Uttar Pradesh(77),2025,NOV,"10,018"
32,MOTOR CAB,Uttar Pradesh(77),2025,NOV,"2,615"
