S No,Norms,State,Year,Fuel,Value
4,CEV STAGE IV,Tripura(9),2025,SOLAR,0
5,CEV STAGE V,Tripura(9),2025,SOLAR,0
6,NOT AVAILABLE,Tripura(9),2025,SOLAR,0
7,TREM STAGE IV,Tripura(9),2025,SOLAR,0
1,BHARAT STAGE III (CEV),Tripura(9),2025,STRONG HYBRID EV,0
2,BHARAT STAGE VI,Tripura(9),2025,STRONG HYBRID EV,24
3,BHARAT (TREM) STAGE III A,Tripura(9),2025,STRONG HYBRID EV,0
4,CEV STAGE IV,Tripura(9),2025,STRONG HYBRID EV,0
5,CEV STAGE V,Tripura(9),2025,STRONG HYBRID EV,0
6,NOT AVAILABLE,Tripura(9),2025,STRONG HYBRID EV,0
7,TREM STAGE IV,Tripura(9),2025,STRONG HYBRID EV,0
1,BHARAT STAGE III,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
7,CEV STAGE IV,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
8,CEV STAGE V,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
9,EURO 4,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
10,NOT AVAILABLE,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
11,TREM STAGE IV,Uttarakhand(21),2025,BIO-CNG/BIO-GAS,0
1,BHARAT STAGE III,Uttarakhand(21),2025,BIO-DIESEL(B100),0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,BIO-DIESEL(B100),0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,BIO-DIESEL(B100),0
4,BHARAT STAGE IV,Uttarakhand(21),2025,BIO-DIESEL(B100),0
5,BHARAT STAGE VI,Uttarakhand(21),2025,BIO-DIESEL(B100),0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,BIO-DIESEL(B100),0
7,CEV STAGE IV,Uttarakhand(21),2025,BIO-DIESEL(B100),0
8,CEV STAGE V,Uttarakhand(21),2025,BIO-DIESEL(B100),0
9,EURO 4,Uttarakhand(21),2025,BIO-DIESEL(B100),0
10,NOT AVAILABLE,Uttarakhand(21),2025,BIO-DIESEL(B100),0
11,TREM STAGE IV,Uttarakhand(21),2025,BIO-DIESEL(B100),0
1,BHARAT STAGE III,Uttarakhand(21),2025,BIO-METHANE,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,BIO-METHANE,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,BIO-METHANE,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,BIO-METHANE,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,BIO-METHANE,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,BIO-METHANE,0
7,CEV STAGE IV,Uttarakhand(21),2025,BIO-METHANE,0
8,CEV STAGE V,Uttarakhand(21),2025,BIO-METHANE,0
9,EURO 4,Uttarakhand(21),2025,BIO-METHANE,0
10,NOT AVAILABLE,Uttarakhand(21),2025,BIO-METHANE,0
11,TREM STAGE IV,Uttarakhand(21),2025,BIO-METHANE,0
1,BHARAT STAGE III,Uttarakhand(21),2025,CNG ONLY,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,CNG ONLY,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,CNG ONLY,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,CNG ONLY,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,CNG ONLY,"1,532"
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,CNG ONLY,0
7,CEV STAGE IV,Uttarakhand(21),2025,CNG ONLY,0
8,CEV STAGE V,Uttarakhand(21),2025,CNG ONLY,0
9,EURO 4,Uttarakhand(21),2025,CNG ONLY,0
10,NOT AVAILABLE,Uttarakhand(21),2025,CNG ONLY,0
11,TREM STAGE IV,Uttarakhand(21),2025,CNG ONLY,0
1,BHARAT STAGE III,Uttarakhand(21),2025,DIESEL,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,DIESEL,132
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,DIESEL,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,DIESEL,7
5,BHARAT STAGE VI,Uttarakhand(21),2025,DIESEL,"19,574"
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,DIESEL,"3,538"
7,CEV STAGE IV,Uttarakhand(21),2025,DIESEL,172
8,CEV STAGE V,Uttarakhand(21),2025,DIESEL,442
9,EURO 4,Uttarakhand(21),2025,DIESEL,0
10,NOT AVAILABLE,Uttarakhand(21),2025,DIESEL,0
11,TREM STAGE IV,Uttarakhand(21),2025,DIESEL,75
1,BHARAT STAGE III,Uttarakhand(21),2025,DIESEL/HYBRID,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,DIESEL/HYBRID,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,DIESEL/HYBRID,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,DIESEL/HYBRID,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,DIESEL/HYBRID,75
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,DIESEL/HYBRID,0
7,CEV STAGE IV,Uttarakhand(21),2025,DIESEL/HYBRID,0
8,CEV STAGE V,Uttarakhand(21),2025,DIESEL/HYBRID,0
9,EURO 4,Uttarakhand(21),2025,DIESEL/HYBRID,0
10,NOT AVAILABLE,Uttarakhand(21),2025,DIESEL/HYBRID,0
11,TREM STAGE IV,Uttarakhand(21),2025,DIESEL/HYBRID,0
1,BHARAT STAGE III,Uttarakhand(21),2025,DI-METHYL ETHER,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,DI-METHYL ETHER,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,DI-METHYL ETHER,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,DI-METHYL ETHER,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,DI-METHYL ETHER,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,DI-METHYL ETHER,0
7,CEV STAGE IV,Uttarakhand(21),2025,DI-METHYL ETHER,0
8,CEV STAGE V,Uttarakhand(21),2025,DI-METHYL ETHER,0
9,EURO 4,Uttarakhand(21),2025,DI-METHYL ETHER,0
10,NOT AVAILABLE,Uttarakhand(21),2025,DI-METHYL ETHER,0
11,TREM STAGE IV,Uttarakhand(21),2025,DI-METHYL ETHER,0
1,BHARAT STAGE III,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
7,CEV STAGE IV,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
8,CEV STAGE V,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
9,EURO 4,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
11,TREM STAGE IV,Uttarakhand(21),2025,DUAL DIESEL/BIO CNG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
7,CEV STAGE IV,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
8,CEV STAGE V,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
9,EURO 4,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
11,TREM STAGE IV,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
7,CEV STAGE IV,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
8,CEV STAGE V,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
9,EURO 4,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
11,TREM STAGE IV,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,ELECTRIC(BOV),0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,ELECTRIC(BOV),0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,ELECTRIC(BOV),0
4,BHARAT STAGE IV,Uttarakhand(21),2025,ELECTRIC(BOV),0
5,BHARAT STAGE VI,Uttarakhand(21),2025,ELECTRIC(BOV),0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,ELECTRIC(BOV),0
7,CEV STAGE IV,Uttarakhand(21),2025,ELECTRIC(BOV),0
8,CEV STAGE V,Uttarakhand(21),2025,ELECTRIC(BOV),0
9,EURO 4,Uttarakhand(21),2025,ELECTRIC(BOV),0
10,NOT AVAILABLE,Uttarakhand(21),2025,ELECTRIC(BOV),"7,352"
11,TREM STAGE IV,Uttarakhand(21),2025,ELECTRIC(BOV),0
1,BHARAT STAGE III,Uttarakhand(21),2025,ETHANOL,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,ETHANOL,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,ETHANOL,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,ETHANOL,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,ETHANOL,13
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,ETHANOL,0
7,CEV STAGE IV,Uttarakhand(21),2025,ETHANOL,0
8,CEV STAGE V,Uttarakhand(21),2025,ETHANOL,0
9,EURO 4,Uttarakhand(21),2025,ETHANOL,0
10,NOT AVAILABLE,Uttarakhand(21),2025,ETHANOL,0
11,TREM STAGE IV,Uttarakhand(21),2025,ETHANOL,0
1,BHARAT STAGE III,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
4,BHARAT STAGE IV,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
5,BHARAT STAGE VI,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
7,CEV STAGE IV,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
8,CEV STAGE V,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
9,EURO 4,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
10,NOT AVAILABLE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
11,TREM STAGE IV,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
1,BHARAT STAGE III,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
4,BHARAT STAGE IV,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
5,BHARAT STAGE VI,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
7,CEV STAGE IV,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
8,CEV STAGE V,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
9,EURO 4,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
10,NOT AVAILABLE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
11,TREM STAGE IV,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
1,BHARAT STAGE III,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
7,CEV STAGE IV,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
8,CEV STAGE V,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
9,EURO 4,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
10,NOT AVAILABLE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
11,TREM STAGE IV,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
1,BHARAT STAGE III,Uttarakhand(21),2025,HCNG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,HCNG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,HCNG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,HCNG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,HCNG,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,HCNG,0
7,CEV STAGE IV,Uttarakhand(21),2025,HCNG,0
8,CEV STAGE V,Uttarakhand(21),2025,HCNG,0
9,EURO 4,Uttarakhand(21),2025,HCNG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,HCNG,0
11,TREM STAGE IV,Uttarakhand(21),2025,HCNG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,HYDROGEN(ICE),0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,HYDROGEN(ICE),0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,HYDROGEN(ICE),0
4,BHARAT STAGE IV,Uttarakhand(21),2025,HYDROGEN(ICE),0
5,BHARAT STAGE VI,Uttarakhand(21),2025,HYDROGEN(ICE),0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,HYDROGEN(ICE),0
7,CEV STAGE IV,Uttarakhand(21),2025,HYDROGEN(ICE),0
8,CEV STAGE V,Uttarakhand(21),2025,HYDROGEN(ICE),0
9,EURO 4,Uttarakhand(21),2025,HYDROGEN(ICE),0
10,NOT AVAILABLE,Uttarakhand(21),2025,HYDROGEN(ICE),0
11,TREM STAGE IV,Uttarakhand(21),2025,HYDROGEN(ICE),0
1,BHARAT STAGE III,Uttarakhand(21),2025,LNG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,LNG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,LNG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,LNG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,LNG,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,LNG,0
7,CEV STAGE IV,Uttarakhand(21),2025,LNG,0
8,CEV STAGE V,Uttarakhand(21),2025,LNG,0
9,EURO 4,Uttarakhand(21),2025,LNG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,LNG,0
11,TREM STAGE IV,Uttarakhand(21),2025,LNG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,LPG ONLY,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,LPG ONLY,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,LPG ONLY,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,LPG ONLY,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,LPG ONLY,2
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,LPG ONLY,0
7,CEV STAGE IV,Uttarakhand(21),2025,LPG ONLY,0
8,CEV STAGE V,Uttarakhand(21),2025,LPG ONLY,0
9,EURO 4,Uttarakhand(21),2025,LPG ONLY,0
10,NOT AVAILABLE,Uttarakhand(21),2025,LPG ONLY,0
11,TREM STAGE IV,Uttarakhand(21),2025,LPG ONLY,0
1,BHARAT STAGE III,Uttarakhand(21),2025,METHANOL,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,METHANOL,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,METHANOL,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,METHANOL,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,METHANOL,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,METHANOL,0
7,CEV STAGE IV,Uttarakhand(21),2025,METHANOL,0
8,CEV STAGE V,Uttarakhand(21),2025,METHANOL,0
9,EURO 4,Uttarakhand(21),2025,METHANOL,0
10,NOT AVAILABLE,Uttarakhand(21),2025,METHANOL,0
11,TREM STAGE IV,Uttarakhand(21),2025,METHANOL,0
1,BHARAT STAGE III,Uttarakhand(21),2025,NOT APPLICABLE,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,NOT APPLICABLE,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,NOT APPLICABLE,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,NOT APPLICABLE,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,NOT APPLICABLE,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,NOT APPLICABLE,0
7,CEV STAGE IV,Uttarakhand(21),2025,NOT APPLICABLE,0
8,CEV STAGE V,Uttarakhand(21),2025,NOT APPLICABLE,0
9,EURO 4,Uttarakhand(21),2025,NOT APPLICABLE,0
10,NOT AVAILABLE,Uttarakhand(21),2025,NOT APPLICABLE,191
11,TREM STAGE IV,Uttarakhand(21),2025,NOT APPLICABLE,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL,4
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL,14
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL,100
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL,"1,69,763"
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL,0
8,CEV STAGE V,Uttarakhand(21),2025,PETROL,0
9,EURO 4,Uttarakhand(21),2025,PETROL,18
10,NOT AVAILABLE,Uttarakhand(21),2025,PETROL,0
11,TREM STAGE IV,Uttarakhand(21),2025,PETROL,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL/CNG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL/CNG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL/CNG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL/CNG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL/CNG,"4,695"
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL/CNG,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL/CNG,0
8,CEV STAGE V,Uttarakhand(21),2025,PETROL/CNG,0
9,EURO 4,Uttarakhand(21),2025,PETROL/CNG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,PETROL/CNG,0
11,TREM STAGE IV,Uttarakhand(21),2025,PETROL/CNG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL(E20)/CNG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL(E20)/CNG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL(E20)/CNG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL(E20)/CNG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL(E20)/CNG,420
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL(E20)/CNG,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL(E20)/CNG,0
8,CEV STAGE V,Uttarakhand(21),2025,PETROL(E20)/CNG,0
9,EURO 4,Uttarakhand(21),2025,PETROL(E20)/CNG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,PETROL(E20)/CNG,0
11,TREM STAGE IV,Uttarakhand(21),2025,PETROL(E20)/CNG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL(E20)/HYBRID,625
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
8,CEV STAGE V,Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
9,EURO 4,Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
10,NOT AVAILABLE,Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
11,TREM STAGE IV,Uttarakhand(21),2025,PETROL(E20)/HYBRID,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
8,CEV STAGE V,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
9,EURO 4,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
11,TREM STAGE IV,Uttarakhand(21),2025,PETROL(E20)/HYBRID/CNG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL(E20)/LPG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL(E20)/LPG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL(E20)/LPG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL(E20)/LPG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL(E20)/LPG,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL(E20)/LPG,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL(E20)/LPG,0
8,CEV STAGE V,Uttarakhand(21),2025,PETROL(E20)/LPG,0
9,EURO 4,Uttarakhand(21),2025,PETROL(E20)/LPG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,PETROL(E20)/LPG,0
11,TREM STAGE IV,Uttarakhand(21),2025,PETROL(E20)/LPG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL/ETHANOL,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL/ETHANOL,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL/ETHANOL,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL/ETHANOL,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL/ETHANOL,"69,570"
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL/ETHANOL,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL/ETHANOL,0
8,CEV STAGE V,Uttarakhand(21),2025,PETROL/ETHANOL,0
9,EURO 4,Uttarakhand(21),2025,PETROL/ETHANOL,0
10,NOT AVAILABLE,Uttarakhand(21),2025,PETROL/ETHANOL,0
11,TREM STAGE IV,Uttarakhand(21),2025,PETROL/ETHANOL,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL/HYBRID,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL/HYBRID,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL/HYBRID,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL/HYBRID,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL/HYBRID,"3,828"
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL/HYBRID,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL/HYBRID,0
8,CEV STAGE V,Uttarakhand(21),2025,PETROL/HYBRID,0
9,EURO 4,Uttarakhand(21),2025,PETROL/HYBRID,0
10,NOT AVAILABLE,Uttarakhand(21),2025,PETROL/HYBRID,0
11,TREM STAGE IV,Uttarakhand(21),2025,PETROL/HYBRID,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL/HYBRID/CNG,1
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
8,CEV STAGE V,Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
9,EURO 4,Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
10,NOT AVAILABLE,Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
11,TREM STAGE IV,Uttarakhand(21),2025,PETROL/HYBRID/CNG,0
1,BHARAT STAGE III,Uttarakhand(21),2025,PETROL/LPG,0
2,BHARAT STAGE III (CEV),Uttarakhand(21),2025,PETROL/LPG,0
3,BHARAT STAGE III/IV,Uttarakhand(21),2025,PETROL/LPG,0
4,BHARAT STAGE IV,Uttarakhand(21),2025,PETROL/LPG,0
5,BHARAT STAGE VI,Uttarakhand(21),2025,PETROL/LPG,0
6,BHARAT (TREM) STAGE III A,Uttarakhand(21),2025,PETROL/LPG,0
7,CEV STAGE IV,Uttarakhand(21),2025,PETROL/LPG,0
