S No,Fuel,State,Year,Vehicle Class,Value
2,DIESEL,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),185
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
7,LNG,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
10,PETROL,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),1
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),1
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),71
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
21,PURE EV,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Private Service Vehicle (Individual Use),47
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
2,DIESEL,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),122
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
7,LNG,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
10,PETROL,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),3
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
21,PURE EV,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Camper Van / Trailer (Private Use),1
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Tow Truck,1
2,DIESEL,All Vahan4 Running States (35/36),2026,Tow Truck,23
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Tow Truck,0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Tow Truck,0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Tow Truck,0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Tow Truck,0
7,LNG,All Vahan4 Running States (35/36),2026,Tow Truck,0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Tow Truck,0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Tow Truck,0
10,PETROL,All Vahan4 Running States (35/36),2026,Tow Truck,0
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Tow Truck,0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Tow Truck,0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Tow Truck,0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Tow Truck,0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Tow Truck,0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Tow Truck,0
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Tow Truck,0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Tow Truck,0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Tow Truck,0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Tow Truck,0
21,PURE EV,All Vahan4 Running States (35/36),2026,Tow Truck,0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Tow Truck,0
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Breakdown Van,1
2,DIESEL,All Vahan4 Running States (35/36),2026,Breakdown Van,6
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Breakdown Van,0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Breakdown Van,0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Breakdown Van,0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Breakdown Van,0
7,LNG,All Vahan4 Running States (35/36),2026,Breakdown Van,0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Breakdown Van,0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Breakdown Van,0
10,PETROL,All Vahan4 Running States (35/36),2026,Breakdown Van,0
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Breakdown Van,0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Breakdown Van,0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Breakdown Van,0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Breakdown Van,0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Breakdown Van,0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Breakdown Van,0
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Breakdown Van,0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Breakdown Van,0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Breakdown Van,0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Breakdown Van,0
21,PURE EV,All Vahan4 Running States (35/36),2026,Breakdown Van,0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Breakdown Van,0
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Recovery Vehicle,2
2,DIESEL,All Vahan4 Running States (35/36),2026,Recovery Vehicle,50
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
7,LNG,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
10,PETROL,All Vahan4 Running States (35/36),2026,Recovery Vehicle,1
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Recovery Vehicle,1
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
21,PURE EV,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Recovery Vehicle,0
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Tower Wagon,0
2,DIESEL,All Vahan4 Running States (35/36),2026,Tower Wagon,1
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Tower Wagon,0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Tower Wagon,0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Tower Wagon,0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Tower Wagon,0
7,LNG,All Vahan4 Running States (35/36),2026,Tower Wagon,0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Tower Wagon,0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Tower Wagon,0
10,PETROL,All Vahan4 Running States (35/36),2026,Tower Wagon,0
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Tower Wagon,0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Tower Wagon,0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Tower Wagon,0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Tower Wagon,0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Tower Wagon,0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Tower Wagon,0
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Tower Wagon,0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Tower Wagon,0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Tower Wagon,0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Tower Wagon,0
21,PURE EV,All Vahan4 Running States (35/36),2026,Tower Wagon,0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Tower Wagon,0
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
2,DIESEL,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,1
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
7,LNG,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
10,PETROL,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
21,PURE EV,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Tree Trimming Vehicle,0
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,7
2,DIESEL,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,"8,014"
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
7,LNG,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
10,PETROL,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
21,PURE EV,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle,0
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),62
2,DIESEL,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),"1,777"
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),2
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
7,LNG,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
10,PETROL,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),37
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),93
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
21,PURE EV,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Omni Bus (Private Use),104
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Road Roller,0
2,DIESEL,All Vahan4 Running States (35/36),2026,Road Roller,24
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Road Roller,0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Road Roller,0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Road Roller,0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Road Roller,0
7,LNG,All Vahan4 Running States (35/36),2026,Road Roller,0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Road Roller,0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Road Roller,0
10,PETROL,All Vahan4 Running States (35/36),2026,Road Roller,0
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Road Roller,0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Road Roller,0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Road Roller,0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Road Roller,0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Road Roller,0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Road Roller,0
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Road Roller,0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Road Roller,0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Road Roller,0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Road Roller,0
21,PURE EV,All Vahan4 Running States (35/36),2026,Road Roller,0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Road Roller,0
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Excavator (NT),0
2,DIESEL,All Vahan4 Running States (35/36),2026,Excavator (NT),927
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Excavator (NT),0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Excavator (NT),0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Excavator (NT),0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Excavator (NT),0
7,LNG,All Vahan4 Running States (35/36),2026,Excavator (NT),0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Excavator (NT),0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Excavator (NT),0
10,PETROL,All Vahan4 Running States (35/36),2026,Excavator (NT),0
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Excavator (NT),0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Excavator (NT),0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Excavator (NT),0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Excavator (NT),0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Excavator (NT),0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Excavator (NT),0
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Excavator (NT),0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Excavator (NT),0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Excavator (NT),0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Excavator (NT),0
21,PURE EV,All Vahan4 Running States (35/36),2026,Excavator (NT),0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Excavator (NT),0
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Bulldozer,0
2,DIESEL,All Vahan4 Running States (35/36),2026,Bulldozer,0
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Bulldozer,0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Bulldozer,0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Bulldozer,0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Bulldozer,0
7,LNG,All Vahan4 Running States (35/36),2026,Bulldozer,0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Bulldozer,0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Bulldozer,0
10,PETROL,All Vahan4 Running States (35/36),2026,Bulldozer,0
11,PETROL/CNG,All Vahan4 Running States (35/36),2026,Bulldozer,0
12,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2026,Bulldozer,0
13,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2026,Bulldozer,0
14,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Bulldozer,0
15,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2026,Bulldozer,0
16,PETROL/ETHANOL,All Vahan4 Running States (35/36),2026,Bulldozer,0
17,PETROL/HYBRID,All Vahan4 Running States (35/36),2026,Bulldozer,0
18,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2026,Bulldozer,0
19,PETROL/LPG,All Vahan4 Running States (35/36),2026,Bulldozer,0
20,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2026,Bulldozer,0
21,PURE EV,All Vahan4 Running States (35/36),2026,Bulldozer,0
22,STRONG HYBRID EV,All Vahan4 Running States (35/36),2026,Bulldozer,0
1,CNG ONLY,All Vahan4 Running States (35/36),2026,Harvester,0
2,DIESEL,All Vahan4 Running States (35/36),2026,Harvester,"3,812"
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2026,Harvester,0
4,ELECTRIC(BOV),All Vahan4 Running States (35/36),2026,Harvester,0
5,ETHANOL,All Vahan4 Running States (35/36),2026,Harvester,0
6,FLEX-FUEL(BIO-DIESEL),All Vahan4 Running States (35/36),2026,Harvester,0
7,LNG,All Vahan4 Running States (35/36),2026,Harvester,0
8,LPG ONLY,All Vahan4 Running States (35/36),2026,Harvester,0
9,NOT APPLICABLE,All Vahan4 Running States (35/36),2026,Harvester,0
10,PETROL,All Vahan4 Running States (35/36),2026,Harvester,0
