S No,Vehicle Class,State,Year,Fuel,Value
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,ETHANOL,0
13,MOTOR CAB,Tripura(9),2026,ETHANOL,0
14,MOTOR CAR,Tripura(9),2026,ETHANOL,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,ETHANOL,0
16,THREE WHEELER (GOODS),Tripura(9),2026,ETHANOL,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,ETHANOL,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,ETHANOL,0
1,AMBULANCE,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
2,BUS,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
3,CAMPER VAN / TRAILER,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
6,E-RICKSHAW(P),Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
8,EXCAVATOR (NT),Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
9,GOODS CARRIER,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
10,MAXI CAB,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
11,M-CYCLE/SCOOTER,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
13,MOTOR CAB,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
14,MOTOR CAR,Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
16,THREE WHEELER (GOODS),Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,FLEX-FUEL(BIO-DIESEL),0
1,AMBULANCE,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
2,BUS,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
3,CAMPER VAN / TRAILER,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
6,E-RICKSHAW(P),Tripura(9),2026,FLEX-FUEL(ETHANOL),0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,FLEX-FUEL(ETHANOL),0
8,EXCAVATOR (NT),Tripura(9),2026,FLEX-FUEL(ETHANOL),0
9,GOODS CARRIER,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
10,MAXI CAB,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
11,M-CYCLE/SCOOTER,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
13,MOTOR CAB,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
14,MOTOR CAR,Tripura(9),2026,FLEX-FUEL(ETHANOL),0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,FLEX-FUEL(ETHANOL),0
16,THREE WHEELER (GOODS),Tripura(9),2026,FLEX-FUEL(ETHANOL),0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,FLEX-FUEL(ETHANOL),0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,FLEX-FUEL(ETHANOL),0
1,AMBULANCE,Tripura(9),2026,FUEL CELL HYDROGEN,0
2,BUS,Tripura(9),2026,FUEL CELL HYDROGEN,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,FUEL CELL HYDROGEN,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,FUEL CELL HYDROGEN,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,FUEL CELL HYDROGEN,0
6,E-RICKSHAW(P),Tripura(9),2026,FUEL CELL HYDROGEN,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,FUEL CELL HYDROGEN,0
8,EXCAVATOR (NT),Tripura(9),2026,FUEL CELL HYDROGEN,0
9,GOODS CARRIER,Tripura(9),2026,FUEL CELL HYDROGEN,0
10,MAXI CAB,Tripura(9),2026,FUEL CELL HYDROGEN,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,FUEL CELL HYDROGEN,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,FUEL CELL HYDROGEN,0
13,MOTOR CAB,Tripura(9),2026,FUEL CELL HYDROGEN,0
14,MOTOR CAR,Tripura(9),2026,FUEL CELL HYDROGEN,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,FUEL CELL HYDROGEN,0
16,THREE WHEELER (GOODS),Tripura(9),2026,FUEL CELL HYDROGEN,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,FUEL CELL HYDROGEN,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,FUEL CELL HYDROGEN,0
1,AMBULANCE,Tripura(9),2026,HCNG,0
2,BUS,Tripura(9),2026,HCNG,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,HCNG,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,HCNG,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,HCNG,0
6,E-RICKSHAW(P),Tripura(9),2026,HCNG,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,HCNG,0
8,EXCAVATOR (NT),Tripura(9),2026,HCNG,0
9,GOODS CARRIER,Tripura(9),2026,HCNG,0
10,MAXI CAB,Tripura(9),2026,HCNG,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,HCNG,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,HCNG,0
13,MOTOR CAB,Tripura(9),2026,HCNG,0
14,MOTOR CAR,Tripura(9),2026,HCNG,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,HCNG,0
16,THREE WHEELER (GOODS),Tripura(9),2026,HCNG,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,HCNG,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,HCNG,0
1,AMBULANCE,Tripura(9),2026,HYDROGEN(ICE),0
2,BUS,Tripura(9),2026,HYDROGEN(ICE),0
3,CAMPER VAN / TRAILER,Tripura(9),2026,HYDROGEN(ICE),0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,HYDROGEN(ICE),0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,HYDROGEN(ICE),0
6,E-RICKSHAW(P),Tripura(9),2026,HYDROGEN(ICE),0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,HYDROGEN(ICE),0
8,EXCAVATOR (NT),Tripura(9),2026,HYDROGEN(ICE),0
9,GOODS CARRIER,Tripura(9),2026,HYDROGEN(ICE),0
10,MAXI CAB,Tripura(9),2026,HYDROGEN(ICE),0
11,M-CYCLE/SCOOTER,Tripura(9),2026,HYDROGEN(ICE),0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,HYDROGEN(ICE),0
13,MOTOR CAB,Tripura(9),2026,HYDROGEN(ICE),0
14,MOTOR CAR,Tripura(9),2026,HYDROGEN(ICE),0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,HYDROGEN(ICE),0
16,THREE WHEELER (GOODS),Tripura(9),2026,HYDROGEN(ICE),0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,HYDROGEN(ICE),0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,HYDROGEN(ICE),0
1,AMBULANCE,Tripura(9),2026,LNG,0
2,BUS,Tripura(9),2026,LNG,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,LNG,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,LNG,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,LNG,0
6,E-RICKSHAW(P),Tripura(9),2026,LNG,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,LNG,0
8,EXCAVATOR (NT),Tripura(9),2026,LNG,0
9,GOODS CARRIER,Tripura(9),2026,LNG,0
10,MAXI CAB,Tripura(9),2026,LNG,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,LNG,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,LNG,0
13,MOTOR CAB,Tripura(9),2026,LNG,0
14,MOTOR CAR,Tripura(9),2026,LNG,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,LNG,0
16,THREE WHEELER (GOODS),Tripura(9),2026,LNG,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,LNG,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,LNG,0
1,AMBULANCE,Tripura(9),2026,LPG ONLY,0
2,BUS,Tripura(9),2026,LPG ONLY,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,LPG ONLY,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,LPG ONLY,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,LPG ONLY,0
6,E-RICKSHAW(P),Tripura(9),2026,LPG ONLY,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,LPG ONLY,0
8,EXCAVATOR (NT),Tripura(9),2026,LPG ONLY,0
9,GOODS CARRIER,Tripura(9),2026,LPG ONLY,0
10,MAXI CAB,Tripura(9),2026,LPG ONLY,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,LPG ONLY,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,LPG ONLY,0
13,MOTOR CAB,Tripura(9),2026,LPG ONLY,0
14,MOTOR CAR,Tripura(9),2026,LPG ONLY,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,LPG ONLY,0
16,THREE WHEELER (GOODS),Tripura(9),2026,LPG ONLY,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,LPG ONLY,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,LPG ONLY,0
1,AMBULANCE,Tripura(9),2026,METHANOL,0
2,BUS,Tripura(9),2026,METHANOL,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,METHANOL,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,METHANOL,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,METHANOL,0
6,E-RICKSHAW(P),Tripura(9),2026,METHANOL,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,METHANOL,0
8,EXCAVATOR (NT),Tripura(9),2026,METHANOL,0
9,GOODS CARRIER,Tripura(9),2026,METHANOL,0
10,MAXI CAB,Tripura(9),2026,METHANOL,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,METHANOL,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,METHANOL,0
13,MOTOR CAB,Tripura(9),2026,METHANOL,0
14,MOTOR CAR,Tripura(9),2026,METHANOL,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,METHANOL,0
16,THREE WHEELER (GOODS),Tripura(9),2026,METHANOL,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,METHANOL,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,METHANOL,0
1,AMBULANCE,Tripura(9),2026,NOT APPLICABLE,0
2,BUS,Tripura(9),2026,NOT APPLICABLE,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,NOT APPLICABLE,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,NOT APPLICABLE,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,NOT APPLICABLE,0
6,E-RICKSHAW(P),Tripura(9),2026,NOT APPLICABLE,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,NOT APPLICABLE,0
8,EXCAVATOR (NT),Tripura(9),2026,NOT APPLICABLE,0
9,GOODS CARRIER,Tripura(9),2026,NOT APPLICABLE,0
10,MAXI CAB,Tripura(9),2026,NOT APPLICABLE,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,NOT APPLICABLE,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,NOT APPLICABLE,0
13,MOTOR CAB,Tripura(9),2026,NOT APPLICABLE,0
14,MOTOR CAR,Tripura(9),2026,NOT APPLICABLE,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,NOT APPLICABLE,0
16,THREE WHEELER (GOODS),Tripura(9),2026,NOT APPLICABLE,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,NOT APPLICABLE,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,NOT APPLICABLE,0
1,AMBULANCE,Tripura(9),2026,PETROL,1
2,BUS,Tripura(9),2026,PETROL,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL,0
9,GOODS CARRIER,Tripura(9),2026,PETROL,30
10,MAXI CAB,Tripura(9),2026,PETROL,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL,"1,278"
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL,0
13,MOTOR CAB,Tripura(9),2026,PETROL,0
14,MOTOR CAR,Tripura(9),2026,PETROL,46
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL,13
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL,13
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL,0
1,AMBULANCE,Tripura(9),2026,PETROL/CNG,0
2,BUS,Tripura(9),2026,PETROL/CNG,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL/CNG,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL/CNG,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL/CNG,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL/CNG,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL/CNG,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL/CNG,0
9,GOODS CARRIER,Tripura(9),2026,PETROL/CNG,0
10,MAXI CAB,Tripura(9),2026,PETROL/CNG,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL/CNG,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL/CNG,0
13,MOTOR CAB,Tripura(9),2026,PETROL/CNG,0
14,MOTOR CAR,Tripura(9),2026,PETROL/CNG,78
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL/CNG,0
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL/CNG,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL/CNG,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL/CNG,0
1,AMBULANCE,Tripura(9),2026,PETROL(E20)/CNG,0
2,BUS,Tripura(9),2026,PETROL(E20)/CNG,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL(E20)/CNG,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL(E20)/CNG,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL(E20)/CNG,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL(E20)/CNG,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL(E20)/CNG,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL(E20)/CNG,0
9,GOODS CARRIER,Tripura(9),2026,PETROL(E20)/CNG,0
10,MAXI CAB,Tripura(9),2026,PETROL(E20)/CNG,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL(E20)/CNG,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL(E20)/CNG,0
13,MOTOR CAB,Tripura(9),2026,PETROL(E20)/CNG,7
14,MOTOR CAR,Tripura(9),2026,PETROL(E20)/CNG,401
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL(E20)/CNG,0
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL(E20)/CNG,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL(E20)/CNG,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL(E20)/CNG,0
1,AMBULANCE,Tripura(9),2026,PETROL(E20)/HYBRID,0
2,BUS,Tripura(9),2026,PETROL(E20)/HYBRID,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL(E20)/HYBRID,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL(E20)/HYBRID,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL(E20)/HYBRID,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL(E20)/HYBRID,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL(E20)/HYBRID,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL(E20)/HYBRID,0
9,GOODS CARRIER,Tripura(9),2026,PETROL(E20)/HYBRID,0
10,MAXI CAB,Tripura(9),2026,PETROL(E20)/HYBRID,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL(E20)/HYBRID,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL(E20)/HYBRID,0
13,MOTOR CAB,Tripura(9),2026,PETROL(E20)/HYBRID,0
14,MOTOR CAR,Tripura(9),2026,PETROL(E20)/HYBRID,53
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL(E20)/HYBRID,0
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL(E20)/HYBRID,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL(E20)/HYBRID,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL(E20)/HYBRID,0
1,AMBULANCE,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
2,BUS,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
9,GOODS CARRIER,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
10,MAXI CAB,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
13,MOTOR CAB,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
14,MOTOR CAR,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
1,AMBULANCE,Tripura(9),2026,PETROL(E20)/LPG,0
2,BUS,Tripura(9),2026,PETROL(E20)/LPG,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL(E20)/LPG,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL(E20)/LPG,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL(E20)/LPG,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL(E20)/LPG,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL(E20)/LPG,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL(E20)/LPG,0
9,GOODS CARRIER,Tripura(9),2026,PETROL(E20)/LPG,0
10,MAXI CAB,Tripura(9),2026,PETROL(E20)/LPG,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL(E20)/LPG,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL(E20)/LPG,0
13,MOTOR CAB,Tripura(9),2026,PETROL(E20)/LPG,0
14,MOTOR CAR,Tripura(9),2026,PETROL(E20)/LPG,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL(E20)/LPG,0
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL(E20)/LPG,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL(E20)/LPG,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL(E20)/LPG,0
1,AMBULANCE,Tripura(9),2026,PETROL/ETHANOL,1
2,BUS,Tripura(9),2026,PETROL/ETHANOL,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL/ETHANOL,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL/ETHANOL,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL/ETHANOL,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL/ETHANOL,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL/ETHANOL,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL/ETHANOL,0
9,GOODS CARRIER,Tripura(9),2026,PETROL/ETHANOL,19
10,MAXI CAB,Tripura(9),2026,PETROL/ETHANOL,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL/ETHANOL,"3,787"
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL/ETHANOL,1
13,MOTOR CAB,Tripura(9),2026,PETROL/ETHANOL,2
14,MOTOR CAR,Tripura(9),2026,PETROL/ETHANOL,197
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL/ETHANOL,19
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL/ETHANOL,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL/ETHANOL,15
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL/ETHANOL,0
1,AMBULANCE,Tripura(9),2026,PETROL/HYBRID,0
2,BUS,Tripura(9),2026,PETROL/HYBRID,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL/HYBRID,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL/HYBRID,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL/HYBRID,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL/HYBRID,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL/HYBRID,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL/HYBRID,0
9,GOODS CARRIER,Tripura(9),2026,PETROL/HYBRID,0
10,MAXI CAB,Tripura(9),2026,PETROL/HYBRID,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL/HYBRID,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL/HYBRID,0
13,MOTOR CAB,Tripura(9),2026,PETROL/HYBRID,1
14,MOTOR CAR,Tripura(9),2026,PETROL/HYBRID,9
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL/HYBRID,0
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL/HYBRID,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL/HYBRID,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL/HYBRID,0
1,AMBULANCE,Tripura(9),2026,PETROL/HYBRID/CNG,0
2,BUS,Tripura(9),2026,PETROL/HYBRID/CNG,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL/HYBRID/CNG,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL/HYBRID/CNG,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL/HYBRID/CNG,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL/HYBRID/CNG,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL/HYBRID/CNG,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL/HYBRID/CNG,0
9,GOODS CARRIER,Tripura(9),2026,PETROL/HYBRID/CNG,0
10,MAXI CAB,Tripura(9),2026,PETROL/HYBRID/CNG,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL/HYBRID/CNG,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL/HYBRID/CNG,0
13,MOTOR CAB,Tripura(9),2026,PETROL/HYBRID/CNG,0
14,MOTOR CAR,Tripura(9),2026,PETROL/HYBRID/CNG,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL/HYBRID/CNG,0
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL/HYBRID/CNG,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL/HYBRID/CNG,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL/HYBRID/CNG,0
1,AMBULANCE,Tripura(9),2026,PETROL/LPG,0
2,BUS,Tripura(9),2026,PETROL/LPG,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL/LPG,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL/LPG,0
5,EARTH MOVING EQUIPMENT,Tripura(9),2026,PETROL/LPG,0
6,E-RICKSHAW(P),Tripura(9),2026,PETROL/LPG,0
7,EXCAVATOR (COMMERCIAL),Tripura(9),2026,PETROL/LPG,0
8,EXCAVATOR (NT),Tripura(9),2026,PETROL/LPG,0
9,GOODS CARRIER,Tripura(9),2026,PETROL/LPG,0
10,MAXI CAB,Tripura(9),2026,PETROL/LPG,0
11,M-CYCLE/SCOOTER,Tripura(9),2026,PETROL/LPG,0
12,M-CYCLE/SCOOTER-WITH SIDE CAR,Tripura(9),2026,PETROL/LPG,0
13,MOTOR CAB,Tripura(9),2026,PETROL/LPG,0
14,MOTOR CAR,Tripura(9),2026,PETROL/LPG,0
15,MOTORISED CYCLE (CC > 25CC),Tripura(9),2026,PETROL/LPG,0
16,THREE WHEELER (GOODS),Tripura(9),2026,PETROL/LPG,0
17,THREE WHEELER (PASSENGER),Tripura(9),2026,PETROL/LPG,0
18,TRACTOR (COMMERCIAL),Tripura(9),2026,PETROL/LPG,0
1,AMBULANCE,Tripura(9),2026,PETROL/METHANOL,0
2,BUS,Tripura(9),2026,PETROL/METHANOL,0
3,CAMPER VAN / TRAILER,Tripura(9),2026,PETROL/METHANOL,0
4,CONSTRUCTION EQUIPMENT VEHICLE,Tripura(9),2026,PETROL/METHANOL,0
