S No,Vehicle Class,State,Year,Fuel,Value
6,BUS,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
8,CASH VAN,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
10,CRANE MOUNTED VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
11,DUMPER,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
12,EDUCATIONAL INSTITUTION BUS,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
13,E-RICKSHAW(P),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
14,E-RICKSHAW WITH CART (G),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
15,EXCAVATOR (COMMERCIAL),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
16,EXCAVATOR (NT),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
17,FIRE FIGHTING VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
18,FIRE TENDERS,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
19,FORK LIFT,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
20,GOODS CARRIER,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
21,HARVESTER,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
22,HEARSES,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
23,MAXI CAB,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
24,M-CYCLE/SCOOTER,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
26,MOPED,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
27,MOTOR CAB,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
28,MOTOR CAR,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
29,MOTOR CARAVAN,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
31,MOTORISED CYCLE (CC > 25CC),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
32,OMNI BUS,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
33,OMNI BUS (PRIVATE USE),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
34,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
35,RECOVERY VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
36,THREE WHEELER (GOODS),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
37,THREE WHEELER (PASSENGER),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
38,TRACTOR (COMMERCIAL),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
39,TRAILER (COMMERCIAL),Uttarakhand(21),2025,DUAL DIESEL/CNG,0
40,VEHICLE FITTED WITH RIG,Uttarakhand(21),2025,DUAL DIESEL/CNG,0
1,ADAPTED VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
2,AGRICULTURAL TRACTOR,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
3,AMBULANCE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
4,ANIMAL AMBULANCE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
5,ARTICULATED VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
6,BUS,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
8,CASH VAN,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
10,CRANE MOUNTED VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
11,DUMPER,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
12,EDUCATIONAL INSTITUTION BUS,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
13,E-RICKSHAW(P),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
14,E-RICKSHAW WITH CART (G),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
15,EXCAVATOR (COMMERCIAL),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
16,EXCAVATOR (NT),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
17,FIRE FIGHTING VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
18,FIRE TENDERS,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
19,FORK LIFT,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
20,GOODS CARRIER,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
21,HARVESTER,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
22,HEARSES,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
23,MAXI CAB,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
24,M-CYCLE/SCOOTER,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
26,MOPED,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
27,MOTOR CAB,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
28,MOTOR CAR,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
29,MOTOR CARAVAN,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
31,MOTORISED CYCLE (CC > 25CC),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
32,OMNI BUS,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
33,OMNI BUS (PRIVATE USE),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
34,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
35,RECOVERY VEHICLE,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
36,THREE WHEELER (GOODS),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
37,THREE WHEELER (PASSENGER),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
38,TRACTOR (COMMERCIAL),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
39,TRAILER (COMMERCIAL),Uttarakhand(21),2025,DUAL DIESEL/LNG,0
40,VEHICLE FITTED WITH RIG,Uttarakhand(21),2025,DUAL DIESEL/LNG,0
1,ADAPTED VEHICLE,Uttarakhand(21),2025,ELECTRIC(BOV),0
2,AGRICULTURAL TRACTOR,Uttarakhand(21),2025,ELECTRIC(BOV),1
3,AMBULANCE,Uttarakhand(21),2025,ELECTRIC(BOV),0
4,ANIMAL AMBULANCE,Uttarakhand(21),2025,ELECTRIC(BOV),0
5,ARTICULATED VEHICLE,Uttarakhand(21),2025,ELECTRIC(BOV),0
6,BUS,Uttarakhand(21),2025,ELECTRIC(BOV),2
7,CAMPER VAN / TRAILER (PRIVATE USE),Uttarakhand(21),2025,ELECTRIC(BOV),0
8,CASH VAN,Uttarakhand(21),2025,ELECTRIC(BOV),0
9,CONSTRUCTION EQUIPMENT VEHICLE,Uttarakhand(21),2025,ELECTRIC(BOV),0
10,CRANE MOUNTED VEHICLE,Uttarakhand(21),2025,ELECTRIC(BOV),0
11,DUMPER,Uttarakhand(21),2025,ELECTRIC(BOV),0
12,EDUCATIONAL INSTITUTION BUS,Uttarakhand(21),2025,ELECTRIC(BOV),0
13,E-RICKSHAW(P),Uttarakhand(21),2025,ELECTRIC(BOV),"3,900"
14,E-RICKSHAW WITH CART (G),Uttarakhand(21),2025,ELECTRIC(BOV),573
15,EXCAVATOR (COMMERCIAL),Uttarakhand(21),2025,ELECTRIC(BOV),0
16,EXCAVATOR (NT),Uttarakhand(21),2025,ELECTRIC(BOV),0
17,FIRE FIGHTING VEHICLE,Uttarakhand(21),2025,ELECTRIC(BOV),0
18,FIRE TENDERS,Uttarakhand(21),2025,ELECTRIC(BOV),0
19,FORK LIFT,Uttarakhand(21),2025,ELECTRIC(BOV),0
20,GOODS CARRIER,Uttarakhand(21),2025,ELECTRIC(BOV),8
21,HARVESTER,Uttarakhand(21),2025,ELECTRIC(BOV),0
22,HEARSES,Uttarakhand(21),2025,ELECTRIC(BOV),0
23,MAXI CAB,Uttarakhand(21),2025,ELECTRIC(BOV),0
24,M-CYCLE/SCOOTER,Uttarakhand(21),2025,ELECTRIC(BOV),808
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttarakhand(21),2025,ELECTRIC(BOV),1
26,MOPED,Uttarakhand(21),2025,ELECTRIC(BOV),0
27,MOTOR CAB,Uttarakhand(21),2025,ELECTRIC(BOV),7
28,MOTOR CAR,Uttarakhand(21),2025,ELECTRIC(BOV),197
29,MOTOR CARAVAN,Uttarakhand(21),2025,ELECTRIC(BOV),0
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttarakhand(21),2025,ELECTRIC(BOV),0
31,MOTORISED CYCLE (CC > 25CC),Uttarakhand(21),2025,ELECTRIC(BOV),0
32,OMNI BUS,Uttarakhand(21),2025,ELECTRIC(BOV),0
33,OMNI BUS (PRIVATE USE),Uttarakhand(21),2025,ELECTRIC(BOV),0
34,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Uttarakhand(21),2025,ELECTRIC(BOV),0
35,RECOVERY VEHICLE,Uttarakhand(21),2025,ELECTRIC(BOV),0
36,THREE WHEELER (GOODS),Uttarakhand(21),2025,ELECTRIC(BOV),65
37,THREE WHEELER (PASSENGER),Uttarakhand(21),2025,ELECTRIC(BOV),"1,790"
38,TRACTOR (COMMERCIAL),Uttarakhand(21),2025,ELECTRIC(BOV),0
39,TRAILER (COMMERCIAL),Uttarakhand(21),2025,ELECTRIC(BOV),0
40,VEHICLE FITTED WITH RIG,Uttarakhand(21),2025,ELECTRIC(BOV),0
1,ADAPTED VEHICLE,Uttarakhand(21),2025,ETHANOL,0
2,AGRICULTURAL TRACTOR,Uttarakhand(21),2025,ETHANOL,0
3,AMBULANCE,Uttarakhand(21),2025,ETHANOL,0
4,ANIMAL AMBULANCE,Uttarakhand(21),2025,ETHANOL,0
5,ARTICULATED VEHICLE,Uttarakhand(21),2025,ETHANOL,0
6,BUS,Uttarakhand(21),2025,ETHANOL,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Uttarakhand(21),2025,ETHANOL,0
8,CASH VAN,Uttarakhand(21),2025,ETHANOL,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Uttarakhand(21),2025,ETHANOL,0
10,CRANE MOUNTED VEHICLE,Uttarakhand(21),2025,ETHANOL,0
11,DUMPER,Uttarakhand(21),2025,ETHANOL,0
12,EDUCATIONAL INSTITUTION BUS,Uttarakhand(21),2025,ETHANOL,0
13,E-RICKSHAW(P),Uttarakhand(21),2025,ETHANOL,0
14,E-RICKSHAW WITH CART (G),Uttarakhand(21),2025,ETHANOL,0
15,EXCAVATOR (COMMERCIAL),Uttarakhand(21),2025,ETHANOL,0
16,EXCAVATOR (NT),Uttarakhand(21),2025,ETHANOL,0
17,FIRE FIGHTING VEHICLE,Uttarakhand(21),2025,ETHANOL,0
18,FIRE TENDERS,Uttarakhand(21),2025,ETHANOL,0
19,FORK LIFT,Uttarakhand(21),2025,ETHANOL,0
20,GOODS CARRIER,Uttarakhand(21),2025,ETHANOL,0
21,HARVESTER,Uttarakhand(21),2025,ETHANOL,0
22,HEARSES,Uttarakhand(21),2025,ETHANOL,0
23,MAXI CAB,Uttarakhand(21),2025,ETHANOL,0
24,M-CYCLE/SCOOTER,Uttarakhand(21),2025,ETHANOL,13
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttarakhand(21),2025,ETHANOL,0
26,MOPED,Uttarakhand(21),2025,ETHANOL,0
27,MOTOR CAB,Uttarakhand(21),2025,ETHANOL,0
28,MOTOR CAR,Uttarakhand(21),2025,ETHANOL,0
29,MOTOR CARAVAN,Uttarakhand(21),2025,ETHANOL,0
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttarakhand(21),2025,ETHANOL,0
31,MOTORISED CYCLE (CC > 25CC),Uttarakhand(21),2025,ETHANOL,0
32,OMNI BUS,Uttarakhand(21),2025,ETHANOL,0
33,OMNI BUS (PRIVATE USE),Uttarakhand(21),2025,ETHANOL,0
34,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Uttarakhand(21),2025,ETHANOL,0
35,RECOVERY VEHICLE,Uttarakhand(21),2025,ETHANOL,0
36,THREE WHEELER (GOODS),Uttarakhand(21),2025,ETHANOL,0
37,THREE WHEELER (PASSENGER),Uttarakhand(21),2025,ETHANOL,0
38,TRACTOR (COMMERCIAL),Uttarakhand(21),2025,ETHANOL,0
39,TRAILER (COMMERCIAL),Uttarakhand(21),2025,ETHANOL,0
40,VEHICLE FITTED WITH RIG,Uttarakhand(21),2025,ETHANOL,0
1,ADAPTED VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
2,AGRICULTURAL TRACTOR,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
3,AMBULANCE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
4,ANIMAL AMBULANCE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
5,ARTICULATED VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
6,BUS,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
7,CAMPER VAN / TRAILER (PRIVATE USE),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
8,CASH VAN,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
9,CONSTRUCTION EQUIPMENT VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
10,CRANE MOUNTED VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
11,DUMPER,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
12,EDUCATIONAL INSTITUTION BUS,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
13,E-RICKSHAW(P),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
14,E-RICKSHAW WITH CART (G),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
15,EXCAVATOR (COMMERCIAL),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
16,EXCAVATOR (NT),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
17,FIRE FIGHTING VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
18,FIRE TENDERS,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
19,FORK LIFT,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
20,GOODS CARRIER,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
21,HARVESTER,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
22,HEARSES,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
23,MAXI CAB,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
24,M-CYCLE/SCOOTER,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
26,MOPED,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
27,MOTOR CAB,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
28,MOTOR CAR,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
29,MOTOR CARAVAN,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
31,MOTORISED CYCLE (CC > 25CC),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
32,OMNI BUS,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
33,OMNI BUS (PRIVATE USE),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
34,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
35,RECOVERY VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
36,THREE WHEELER (GOODS),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
37,THREE WHEELER (PASSENGER),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
38,TRACTOR (COMMERCIAL),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
39,TRAILER (COMMERCIAL),Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
40,VEHICLE FITTED WITH RIG,Uttarakhand(21),2025,FLEX-FUEL(BIO-DIESEL),0
1,ADAPTED VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
2,AGRICULTURAL TRACTOR,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
3,AMBULANCE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
4,ANIMAL AMBULANCE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
5,ARTICULATED VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
6,BUS,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
7,CAMPER VAN / TRAILER (PRIVATE USE),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
8,CASH VAN,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
9,CONSTRUCTION EQUIPMENT VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
10,CRANE MOUNTED VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
11,DUMPER,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
12,EDUCATIONAL INSTITUTION BUS,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
13,E-RICKSHAW(P),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
14,E-RICKSHAW WITH CART (G),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
15,EXCAVATOR (COMMERCIAL),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
16,EXCAVATOR (NT),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
17,FIRE FIGHTING VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
18,FIRE TENDERS,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
19,FORK LIFT,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
20,GOODS CARRIER,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
21,HARVESTER,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
22,HEARSES,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
23,MAXI CAB,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
24,M-CYCLE/SCOOTER,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
26,MOPED,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
27,MOTOR CAB,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
28,MOTOR CAR,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
29,MOTOR CARAVAN,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
31,MOTORISED CYCLE (CC > 25CC),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
32,OMNI BUS,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
33,OMNI BUS (PRIVATE USE),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
34,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
35,RECOVERY VEHICLE,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
36,THREE WHEELER (GOODS),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
37,THREE WHEELER (PASSENGER),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
38,TRACTOR (COMMERCIAL),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
39,TRAILER (COMMERCIAL),Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
40,VEHICLE FITTED WITH RIG,Uttarakhand(21),2025,FLEX-FUEL(ETHANOL),0
1,ADAPTED VEHICLE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
2,AGRICULTURAL TRACTOR,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
3,AMBULANCE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
4,ANIMAL AMBULANCE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
5,ARTICULATED VEHICLE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
6,BUS,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
8,CASH VAN,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
10,CRANE MOUNTED VEHICLE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
11,DUMPER,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
12,EDUCATIONAL INSTITUTION BUS,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
13,E-RICKSHAW(P),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
14,E-RICKSHAW WITH CART (G),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
15,EXCAVATOR (COMMERCIAL),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
16,EXCAVATOR (NT),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
17,FIRE FIGHTING VEHICLE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
18,FIRE TENDERS,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
19,FORK LIFT,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
20,GOODS CARRIER,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
21,HARVESTER,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
22,HEARSES,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
23,MAXI CAB,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
24,M-CYCLE/SCOOTER,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
26,MOPED,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
27,MOTOR CAB,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
28,MOTOR CAR,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
29,MOTOR CARAVAN,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
31,MOTORISED CYCLE (CC > 25CC),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
32,OMNI BUS,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
33,OMNI BUS (PRIVATE USE),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
34,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
35,RECOVERY VEHICLE,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
36,THREE WHEELER (GOODS),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
37,THREE WHEELER (PASSENGER),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
38,TRACTOR (COMMERCIAL),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
39,TRAILER (COMMERCIAL),Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
40,VEHICLE FITTED WITH RIG,Uttarakhand(21),2025,FUEL CELL HYDROGEN,0
1,ADAPTED VEHICLE,Uttarakhand(21),2025,HCNG,0
2,AGRICULTURAL TRACTOR,Uttarakhand(21),2025,HCNG,0
3,AMBULANCE,Uttarakhand(21),2025,HCNG,0
4,ANIMAL AMBULANCE,Uttarakhand(21),2025,HCNG,0
5,ARTICULATED VEHICLE,Uttarakhand(21),2025,HCNG,0
6,BUS,Uttarakhand(21),2025,HCNG,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Uttarakhand(21),2025,HCNG,0
8,CASH VAN,Uttarakhand(21),2025,HCNG,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Uttarakhand(21),2025,HCNG,0
10,CRANE MOUNTED VEHICLE,Uttarakhand(21),2025,HCNG,0
11,DUMPER,Uttarakhand(21),2025,HCNG,0
12,EDUCATIONAL INSTITUTION BUS,Uttarakhand(21),2025,HCNG,0
13,E-RICKSHAW(P),Uttarakhand(21),2025,HCNG,0
14,E-RICKSHAW WITH CART (G),Uttarakhand(21),2025,HCNG,0
15,EXCAVATOR (COMMERCIAL),Uttarakhand(21),2025,HCNG,0
16,EXCAVATOR (NT),Uttarakhand(21),2025,HCNG,0
17,FIRE FIGHTING VEHICLE,Uttarakhand(21),2025,HCNG,0
18,FIRE TENDERS,Uttarakhand(21),2025,HCNG,0
19,FORK LIFT,Uttarakhand(21),2025,HCNG,0
20,GOODS CARRIER,Uttarakhand(21),2025,HCNG,0
21,HARVESTER,Uttarakhand(21),2025,HCNG,0
22,HEARSES,Uttarakhand(21),2025,HCNG,0
23,MAXI CAB,Uttarakhand(21),2025,HCNG,0
24,M-CYCLE/SCOOTER,Uttarakhand(21),2025,HCNG,0
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttarakhand(21),2025,HCNG,0
26,MOPED,Uttarakhand(21),2025,HCNG,0
27,MOTOR CAB,Uttarakhand(21),2025,HCNG,0
28,MOTOR CAR,Uttarakhand(21),2025,HCNG,0
29,MOTOR CARAVAN,Uttarakhand(21),2025,HCNG,0
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttarakhand(21),2025,HCNG,0
31,MOTORISED CYCLE (CC > 25CC),Uttarakhand(21),2025,HCNG,0
32,OMNI BUS,Uttarakhand(21),2025,HCNG,0
33,OMNI BUS (PRIVATE USE),Uttarakhand(21),2025,HCNG,0
34,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Uttarakhand(21),2025,HCNG,0
35,RECOVERY VEHICLE,Uttarakhand(21),2025,HCNG,0
36,THREE WHEELER (GOODS),Uttarakhand(21),2025,HCNG,0
37,THREE WHEELER (PASSENGER),Uttarakhand(21),2025,HCNG,0
38,TRACTOR (COMMERCIAL),Uttarakhand(21),2025,HCNG,0
39,TRAILER (COMMERCIAL),Uttarakhand(21),2025,HCNG,0
40,VEHICLE FITTED WITH RIG,Uttarakhand(21),2025,HCNG,0
1,ADAPTED VEHICLE,Uttarakhand(21),2025,HYDROGEN(ICE),0
2,AGRICULTURAL TRACTOR,Uttarakhand(21),2025,HYDROGEN(ICE),0
