S No,Vehicle Category,State,Year,Norms,Value
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,CEV STAGE IV,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,CEV STAGE IV,1
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,CEV STAGE IV,15
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,CEV STAGE IV,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,CEV STAGE IV,270
12,THREE WHEELER(T),Assam(33),2025,CEV STAGE IV,0
13,TWO WHEELER(NT),Assam(33),2025,CEV STAGE IV,0
14,TWO WHEELER(T),Assam(33),2025,CEV STAGE IV,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,CEV STAGE V,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,CEV STAGE V,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,CEV STAGE V,1
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,CEV STAGE V,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,CEV STAGE V,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,CEV STAGE V,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,CEV STAGE V,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,CEV STAGE V,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,CEV STAGE V,6
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,CEV STAGE V,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,CEV STAGE V,450
12,THREE WHEELER(T),Assam(33),2025,CEV STAGE V,0
13,TWO WHEELER(NT),Assam(33),2025,CEV STAGE V,0
14,TWO WHEELER(T),Assam(33),2025,CEV STAGE V,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO 1,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO 1,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO 1,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO 1,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO 1,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO 1,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO 1,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO 1,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO 1,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO 1,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO 1,0
12,THREE WHEELER(T),Assam(33),2025,EURO 1,0
13,TWO WHEELER(NT),Assam(33),2025,EURO 1,0
14,TWO WHEELER(T),Assam(33),2025,EURO 1,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO 2,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO 2,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO 2,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO 2,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO 2,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO 2,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO 2,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO 2,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO 2,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO 2,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO 2,0
12,THREE WHEELER(T),Assam(33),2025,EURO 2,0
13,TWO WHEELER(NT),Assam(33),2025,EURO 2,0
14,TWO WHEELER(T),Assam(33),2025,EURO 2,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO 3,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO 3,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO 3,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO 3,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO 3,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO 3,4
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO 3,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO 3,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO 3,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO 3,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO 3,0
12,THREE WHEELER(T),Assam(33),2025,EURO 3,0
13,TWO WHEELER(NT),Assam(33),2025,EURO 3,0
14,TWO WHEELER(T),Assam(33),2025,EURO 3,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO 4,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO 4,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO 4,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO 4,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO 4,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO 4,1
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO 4,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO 4,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO 4,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO 4,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO 4,0
12,THREE WHEELER(T),Assam(33),2025,EURO 4,0
13,TWO WHEELER(NT),Assam(33),2025,EURO 4,0
14,TWO WHEELER(T),Assam(33),2025,EURO 4,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO 6,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO 6,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO 6,5
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO 6,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO 6,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO 6,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO 6,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO 6,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO 6,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO 6,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO 6,0
12,THREE WHEELER(T),Assam(33),2025,EURO 6,0
13,TWO WHEELER(NT),Assam(33),2025,EURO 6,0
14,TWO WHEELER(T),Assam(33),2025,EURO 6,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO 6A,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO 6A,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO 6A,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO 6A,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO 6A,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO 6A,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO 6A,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO 6A,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO 6A,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO 6A,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO 6A,0
12,THREE WHEELER(T),Assam(33),2025,EURO 6A,0
13,TWO WHEELER(NT),Assam(33),2025,EURO 6A,0
14,TWO WHEELER(T),Assam(33),2025,EURO 6A,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO  6AD,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO  6AD,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO  6AD,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO  6AD,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO  6AD,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO  6AD,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO  6AD,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO  6AD,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO  6AD,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO  6AD,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO  6AD,0
12,THREE WHEELER(T),Assam(33),2025,EURO  6AD,0
13,TWO WHEELER(NT),Assam(33),2025,EURO  6AD,0
14,TWO WHEELER(T),Assam(33),2025,EURO  6AD,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO 6B,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO 6B,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO 6B,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO 6B,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO 6B,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO 6B,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO 6B,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO 6B,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO 6B,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO 6B,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO 6B,0
12,THREE WHEELER(T),Assam(33),2025,EURO 6B,0
13,TWO WHEELER(NT),Assam(33),2025,EURO 6B,0
14,TWO WHEELER(T),Assam(33),2025,EURO 6B,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO 6C,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO 6C,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO 6C,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO 6C,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO 6C,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO 6C,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO 6C,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO 6C,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO 6C,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO 6C,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO 6C,0
12,THREE WHEELER(T),Assam(33),2025,EURO 6C,0
13,TWO WHEELER(NT),Assam(33),2025,EURO 6C,0
14,TWO WHEELER(T),Assam(33),2025,EURO 6C,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,EURO 6D,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,EURO 6D,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,EURO 6D,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,EURO 6D,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,EURO 6D,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,EURO 6D,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,EURO 6D,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,EURO 6D,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,EURO 6D,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,EURO 6D,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,EURO 6D,0
12,THREE WHEELER(T),Assam(33),2025,EURO 6D,0
13,TWO WHEELER(NT),Assam(33),2025,EURO 6D,0
14,TWO WHEELER(T),Assam(33),2025,EURO 6D,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,Not Applicable,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,Not Applicable,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,Not Applicable,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,Not Applicable,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,Not Applicable,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,Not Applicable,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,Not Applicable,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,Not Applicable,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,Not Applicable,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,Not Applicable,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,Not Applicable,0
12,THREE WHEELER(T),Assam(33),2025,Not Applicable,0
13,TWO WHEELER(NT),Assam(33),2025,Not Applicable,0
14,TWO WHEELER(T),Assam(33),2025,Not Applicable,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,Not Available,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,Not Available,3
3,HEAVY MOTOR VEHICLE,Assam(33),2025,Not Available,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,Not Available,60
5,LIGHT GOODS VEHICLE,Assam(33),2025,Not Available,309
6,LIGHT MOTOR VEHICLE,Assam(33),2025,Not Available,489
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,Not Available,11
8,MEDIUM GOODS VEHICLE,Assam(33),2025,Not Available,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,Not Available,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,Not Available,28
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,Not Available,0
12,THREE WHEELER(T),Assam(33),2025,Not Available,"80,849"
13,TWO WHEELER(NT),Assam(33),2025,Not Available,"3,670"
14,TWO WHEELER(T),Assam(33),2025,Not Available,1
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,TREM STAGE IV,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,TREM STAGE IV,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,TREM STAGE IV,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,TREM STAGE IV,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,TREM STAGE IV,66
6,LIGHT MOTOR VEHICLE,Assam(33),2025,TREM STAGE IV,4
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,TREM STAGE IV,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,TREM STAGE IV,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,TREM STAGE IV,1
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,TREM STAGE IV,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,TREM STAGE IV,6
12,THREE WHEELER(T),Assam(33),2025,TREM STAGE IV,0
13,TWO WHEELER(NT),Assam(33),2025,TREM STAGE IV,0
14,TWO WHEELER(T),Assam(33),2025,TREM STAGE IV,0
1,FOUR WHEELER (INVALID CARRIAGE),Assam(33),2025,TREM STAGE V,0
2,HEAVY GOODS VEHICLE,Assam(33),2025,TREM STAGE V,0
3,HEAVY MOTOR VEHICLE,Assam(33),2025,TREM STAGE V,0
4,HEAVY PASSENGER VEHICLE,Assam(33),2025,TREM STAGE V,0
5,LIGHT GOODS VEHICLE,Assam(33),2025,TREM STAGE V,0
6,LIGHT MOTOR VEHICLE,Assam(33),2025,TREM STAGE V,0
7,LIGHT PASSENGER VEHICLE,Assam(33),2025,TREM STAGE V,0
8,MEDIUM GOODS VEHICLE,Assam(33),2025,TREM STAGE V,0
9,MEDIUM MOTOR VEHICLE,Assam(33),2025,TREM STAGE V,0
10,MEDIUM PASSENGER VEHICLE,Assam(33),2025,TREM STAGE V,0
11,OTHER THAN MENTIONED ABOVE,Assam(33),2025,TREM STAGE V,0
12,THREE WHEELER(T),Assam(33),2025,TREM STAGE V,0
13,TWO WHEELER(NT),Assam(33),2025,TREM STAGE V,0
14,TWO WHEELER(T),Assam(33),2025,TREM STAGE V,0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS I,0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,BS I,0
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,BS I,0
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,BS I,0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,BS I,0
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,BS I,0
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,BS I,0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,BS I,0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,BS I,0
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,BS I,0
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,BS I,0
12,THREE WHEELER(T),Bihar(48),2025,BS I,0
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS I,0
14,TWO WHEELER(NT),Bihar(48),2025,BS I,0
15,TWO WHEELER(T),Bihar(48),2025,BS I,0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS II,0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,BS II,0
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,BS II,0
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,BS II,0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,BS II,0
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,BS II,0
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,BS II,0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,BS II,0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,BS II,0
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,BS II,0
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,BS II,0
12,THREE WHEELER(T),Bihar(48),2025,BS II,0
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS II,0
14,TWO WHEELER(NT),Bihar(48),2025,BS II,0
15,TWO WHEELER(T),Bihar(48),2025,BS II,0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS III,0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,BS III,1
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,BS III,0
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,BS III,0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,BS III,0
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,BS III,0
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,BS III,0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,BS III,0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,BS III,0
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,BS III,0
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,BS III,0
12,THREE WHEELER(T),Bihar(48),2025,BS III,0
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS III,0
14,TWO WHEELER(NT),Bihar(48),2025,BS III,0
15,TWO WHEELER(T),Bihar(48),2025,BS III,0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS III (CEV),0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,BS III (CEV),0
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,BS III (CEV),50
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,BS III (CEV),0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,BS III (CEV),0
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,BS III (CEV),1
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,BS III (CEV),0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,BS III (CEV),0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,BS III (CEV),63
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,BS III (CEV),0
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,BS III (CEV),43
12,THREE WHEELER(T),Bihar(48),2025,BS III (CEV),0
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS III (CEV),0
14,TWO WHEELER(NT),Bihar(48),2025,BS III (CEV),0
15,TWO WHEELER(T),Bihar(48),2025,BS III (CEV),0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS III/IV,0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,BS III/IV,0
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,BS III/IV,0
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,BS III/IV,0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,BS III/IV,0
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,BS III/IV,1
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,BS III/IV,0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,BS III/IV,0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,BS III/IV,0
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,BS III/IV,0
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,BS III/IV,0
12,THREE WHEELER(T),Bihar(48),2025,BS III/IV,0
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS III/IV,0
14,TWO WHEELER(NT),Bihar(48),2025,BS III/IV,0
15,TWO WHEELER(T),Bihar(48),2025,BS III/IV,0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS IV,0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,BS IV,0
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,BS IV,0
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,BS IV,0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,BS IV,0
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,BS IV,2
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,BS IV,0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,BS IV,0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,BS IV,0
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,BS IV,0
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,BS IV,0
12,THREE WHEELER(T),Bihar(48),2025,BS IV,0
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS IV,0
14,TWO WHEELER(NT),Bihar(48),2025,BS IV,0
15,TWO WHEELER(T),Bihar(48),2025,BS IV,0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS IV/VI,0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,BS IV/VI,0
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,BS IV/VI,0
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,BS IV/VI,0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,BS IV/VI,0
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,BS IV/VI,0
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,BS IV/VI,0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,BS IV/VI,0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,BS IV/VI,0
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,BS IV/VI,0
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,BS IV/VI,0
12,THREE WHEELER(T),Bihar(48),2025,BS IV/VI,0
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS IV/VI,0
14,TWO WHEELER(NT),Bihar(48),2025,BS IV/VI,0
15,TWO WHEELER(T),Bihar(48),2025,BS IV/VI,0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS VI,23
2,HEAVY GOODS VEHICLE,Bihar(48),2025,BS VI,"12,880"
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,BS VI,24
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,BS VI,606
5,LIGHT GOODS VEHICLE,Bihar(48),2025,BS VI,"13,102"
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,BS VI,"87,211"
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,BS VI,"7,247"
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,BS VI,565
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,BS VI,2
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,BS VI,"1,367"
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,BS VI,3
12,THREE WHEELER(T),Bihar(48),2025,BS VI,"25,244"
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,BS VI,3
14,TWO WHEELER(NT),Bihar(48),2025,BS VI,"11,89,650"
15,TWO WHEELER(T),Bihar(48),2025,BS VI,178
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,B(T)S III,0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,B(T)S III,0
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,B(T)S III,0
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,B(T)S III,0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,B(T)S III,0
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,B(T)S III,0
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,B(T)S III,0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,B(T)S III,0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,B(T)S III,0
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,B(T)S III,0
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,B(T)S III,1
12,THREE WHEELER(T),Bihar(48),2025,B(T)S III,0
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,B(T)S III,0
14,TWO WHEELER(NT),Bihar(48),2025,B(T)S III,0
15,TWO WHEELER(T),Bihar(48),2025,B(T)S III,0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,B(T)S III A,0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,B(T)S III A,0
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,B(T)S III A,0
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,B(T)S III A,0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,B(T)S III A,"15,255"
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,B(T)S III A,"21,821"
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,B(T)S III A,0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,B(T)S III A,0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,B(T)S III A,23
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,B(T)S III A,0
11,OTHER THAN MENTIONED ABOVE,Bihar(48),2025,B(T)S III A,1
12,THREE WHEELER(T),Bihar(48),2025,B(T)S III A,0
13,TWO WHEELER (INVALID CARRIAGE),Bihar(48),2025,B(T)S III A,0
14,TWO WHEELER(NT),Bihar(48),2025,B(T)S III A,0
15,TWO WHEELER(T),Bihar(48),2025,B(T)S III A,0
1,FOUR WHEELER (INVALID CARRIAGE),Bihar(48),2025,B(T)S III B,0
2,HEAVY GOODS VEHICLE,Bihar(48),2025,B(T)S III B,0
3,HEAVY MOTOR VEHICLE,Bihar(48),2025,B(T)S III B,0
4,HEAVY PASSENGER VEHICLE,Bihar(48),2025,B(T)S III B,0
5,LIGHT GOODS VEHICLE,Bihar(48),2025,B(T)S III B,0
6,LIGHT MOTOR VEHICLE,Bihar(48),2025,B(T)S III B,0
7,LIGHT PASSENGER VEHICLE,Bihar(48),2025,B(T)S III B,0
8,MEDIUM GOODS VEHICLE,Bihar(48),2025,B(T)S III B,0
9,MEDIUM MOTOR VEHICLE,Bihar(48),2025,B(T)S III B,0
10,MEDIUM PASSENGER VEHICLE,Bihar(48),2025,B(T)S III B,0
