state_code,state_name,vehicle_group,maker,year,month,count
-1,All India,GOODS VEHICLES,SANALDEEP INDUSTRIES,2025,Vehicle Category Group,7
-1,All India,GOODS VEHICLES,S AND J INDUSTRIES,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SANSAR COMBINE,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SANTKRUPA ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SANTKRUPA MACHINE TOOLS,2025,Vehicle Category Group,23
-1,All India,GOODS VEHICLES,SANTOSH ENGG WORKS,2025,Vehicle Category Group,12
-1,All India,GOODS VEHICLES,SANY HEAVY INDUSTRY INDIA PVT LTD,2025,Vehicle Category Group,76
-1,All India,GOODS VEHICLES,SANY INDIA,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SARALA ENTERPRISERS CUTTACK JAGATPUR,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SARANGI MOTORS TRAILER SNG,2025,Vehicle Category Group,16
-1,All India,GOODS VEHICLES,SARASWATI AGRO INDUSTRIES CUTTACK KANDARPUR,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SATHI BATTERY PVT LTD,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,2025,Vehicle Category Group,321
-1,All India,GOODS VEHICLES,SATKARTAR AGRO WORKS,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SATNAM ENGG WORKS,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SATRAC ENGINEERING PVT LTD,2025,Vehicle Category Group,29
-1,All India,GOODS VEHICLES,SAYA AGRO INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,S.B. RESHELLERS PVT LTD,2025,Vehicle Category Group,6
-1,All India,GOODS VEHICLES,S B TRADERS,2025,Vehicle Category Group,114
-1,All India,GOODS VEHICLES,SCA HAEVY EQUIPMENT PVT. LTD,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SCANIA COMMERCIAL VEHICLES INDIA PVT LIMITED,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SEAMLESS AUTOTECH PVT LTD,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,S E ASIA CO,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SEC-RJMT ENGINEERING PVT LTD,2025,Vehicle Category Group,7
-1,All India,GOODS VEHICLES,SEEKA E MOTORS PVT LTD,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SEN AND PANDIT VOLTAGE CONTROL PVT LTD,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SETH INDUSTRIAL CORPORATION,2025,Vehicle Category Group,19
-1,All India,GOODS VEHICLES,SF2 E VEHICLE PVT LTD,2025,Vehicle Category Group,60
-1,All India,GOODS VEHICLES,SGL INDUSTRIES,2025,Vehicle Category Group,7
-1,All India,GOODS VEHICLES,SHAH ELECTRIC MOTERS,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SHAILENDRA AUTOS PVT LTD,2025,Vehicle Category Group,8
-1,All India,GOODS VEHICLES,SHAKTI AUTO GREEN,2025,Vehicle Category Group,69
-1,All India,GOODS VEHICLES,SHAKTI INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHAKTIMAN AGRO INDUSTRIES,2025,Vehicle Category Group,21
-1,All India,GOODS VEHICLES,SHAKTTI CONSTRUCTIONS EQUIPMENT PVT LTD,2025,Vehicle Category Group,28
-1,All India,GOODS VEHICLES,SHALYA AUTO SALES PVT LTD,2025,Vehicle Category Group,16
-1,All India,GOODS VEHICLES,SHAMMI ELECTRONICS,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SHANTI TRACTOR TRAILOR SONEPUR,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SHARMA AND SHARMA ENGG WORKS BARGARH RLY STATION,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHEHALPREET ENGG WORKS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHIGAN EVOLTZ LTD,2025,Vehicle Category Group,19
-1,All India,GOODS VEHICLES,SHINE METAL UDYOG PVT LTD (UNIT- II),2025,Vehicle Category Group,6
-1,All India,GOODS VEHICLES,SHINME ELECTRICAL VEHICLE PVT LTD,2025,Vehicle Category Group,11
-1,All India,GOODS VEHICLES,SHIVA ENTERPRISES,2025,Vehicle Category Group,20
-1,All India,GOODS VEHICLES,SHIV AGRO INDUSTRIES,2025,Vehicle Category Group,24
-1,All India,GOODS VEHICLES,SHIVAJI AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SHIVAM AGRICULTURE WORKS,2025,Vehicle Category Group,20
-1,All India,GOODS VEHICLES,SHIVASHAKTHI ENG WORKS,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SHIV ENTERPRISES,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHIVGANGA ECOGREEN LLP,2025,Vehicle Category Group,84
-1,All India,GOODS VEHICLES,SHIVKRUPA TRAILOR,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SHIV OM INDIA,2025,Vehicle Category Group,14
-1,All India,GOODS VEHICLES,SHIVRAJ TRAILOR,2025,Vehicle Category Group,67
-1,All India,GOODS VEHICLES,SHIV SHAKTI AGRO INDUSTRIES,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SHIV SHAKTI ENG. WORKS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHIV SHAKTI ENTERPRISE,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHIV SHAKTI FABRICATION,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHIV SHAKTI MECHANICAL WORKS,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SHIVSHAKTI STEEL INDUSTRIES LATUR,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHIV SHAKTI TRADERS,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SHOBHA ENG WORKS,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SHRADHA INDUSTRIES KANDHAMAL PHULBANI,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SHREE AMBIKA ENGG WORKS,2025,Vehicle Category Group,7
-1,All India,GOODS VEHICLES,SHREE ASHAPURI TRAILER WORKS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHREE BHOJAL INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHREE CHAMUNDA WELDING WORKS,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHREE DIPESHWARI INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHREE GOKUL INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHREE GURUKRUPA AGRO INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHREEJI INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHREE KHODAL AGRO INDUSTRIES,2025,Vehicle Category Group,7
-1,All India,GOODS VEHICLES,SHREE KRISHNA ENTERPRISE,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHREE KULDEVI AGRO INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHREE MAHALAXMI AGRO WORKS,2025,Vehicle Category Group,6
-1,All India,GOODS VEHICLES,SHREE MARUTI NANDAN BUSINESSS (P) LTD,2025,Vehicle Category Group,18
-1,All India,GOODS VEHICLES,SHREE MELADI WELDING WORKS,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHREE MOTORS,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SHREE RAGHURAMKRUPA STEEL,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SHREE RAM AGRO INDUSTRIES,2025,Vehicle Category Group,22
-1,All India,GOODS VEHICLES,SHREE SAI AGRO ENGINEERING WORKS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHREE SHYAM AGRO PRODUCTS BARGARH RAILWAY STATION,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SHREE SHYAM INDUSTRIES BARGARH TELENTIKRA,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHREE SIDHIVINAYAK AUTO,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHREE SWASTIK ENGINEERING CUTTACK MADHUPATNA,2025,Vehicle Category Group,11
-1,All India,GOODS VEHICLES,SHREE VISHNU KRUSHISADHAN WORKS,2025,Vehicle Category Group,12
-1,All India,GOODS VEHICLES,SHREE VISHWAKARMA TRAILER WORK,2025,Vehicle Category Group,6
-1,All India,GOODS VEHICLES,SHREYA ENGINEERS,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHRI BARSANA E-VEHICLES PVT LTD,2025,Vehicle Category Group,290
-1,All India,GOODS VEHICLES,SHRI DATTA AGRO INDUSTRIES,2025,Vehicle Category Group,7
-1,All India,GOODS VEHICLES,SHRI MAHALAXMI AGRO IND,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHRI NAMO ELECTRIC AUTOMOTIVE,2025,Vehicle Category Group,15
-1,All India,GOODS VEHICLES,SHRINIWAS AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SHRIRAJ ELECTRIC VEHICLES,2025,Vehicle Category Group,372
-1,All India,GOODS VEHICLES,SHRI SHIVAJI ENG WORKS,2025,Vehicle Category Group,8
-1,All India,GOODS VEHICLES,SHRI SIDDH BABA AUTOMOBILES,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SHRI VISHWAKARMA AUTOMOBILE,2025,Vehicle Category Group,21
-1,All India,GOODS VEHICLES,SHUBHAM MANUFACTURER,2025,Vehicle Category Group,150
-1,All India,GOODS VEHICLES,SHUBHLAKSHMI AGRO INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SHUBHMARUTI AGRITECH PVT LTD,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SHYAM AGRO INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SHYAM ENGG WORKS,2025,Vehicle Category Group,18
-1,All India,GOODS VEHICLES,SIDANA INDUSTRIES,2025,Vehicle Category Group,57
-1,All India,GOODS VEHICLES,SIDDHAKALA ENGINEERING AND WELDING WORKS,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SIDDHARTH INDUSTRIES,2025,Vehicle Category Group,11
-1,All India,GOODS VEHICLES,SIDHI DURGA ENGINEERING,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SIDHI DURGA ENGINEERING TRAILOR CUTTACK MADHUPATAN,2025,Vehicle Category Group,8
-1,All India,GOODS VEHICLES,SILVER CONSUMER ELECTRICALS LTD,2025,Vehicle Category Group,13
-1,All India,GOODS VEHICLES,SILVER HAWKS VEHICLES PVT LTD,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SIMPLEENERGY PVT LTD,2025,Vehicle Category Group,524
-1,All India,GOODS VEHICLES,SINGHAL ENTERPRISES,2025,Vehicle Category Group,15
-1,All India,GOODS VEHICLES,SINGH AUTOMOBILES,2025,Vehicle Category Group,116
-1,All India,GOODS VEHICLES,SINGH ENGINEERING WORKS BARGARH RAILWAY STATION,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SIRF INDIA VEHICLES PVT LTD,2025,Vehicle Category Group,18
-1,All India,GOODS VEHICLES,SIX SENSES AUTOMOTIVE PVT LTD,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SIYARAM TRAILORS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SKODA AUTO AS,2025,Vehicle Category Group,10
-1,All India,GOODS VEHICLES,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,2025,Vehicle Category Group,9967
-1,All India,GOODS VEHICLES,SKS TRADE INDIA PVT LTD,2025,Vehicle Category Group,694
-1,All India,GOODS VEHICLES,SKYBOLT INDUSTRIES PVT LTD,2025,Vehicle Category Group,18
-1,All India,GOODS VEHICLES,SKYY RIDER ELECTRIC PRIVATE LIMITED,2025,Vehicle Category Group,13
-1,All India,GOODS VEHICLES,SMART ELECTRO MOTORS,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,S.M ELECTRIC VEHICLE,2025,Vehicle Category Group,9
-1,All India,GOODS VEHICLES,SM INTERNATIONAL,2025,Vehicle Category Group,23
-1,All India,GOODS VEHICLES,SML ISUZU LTD,2025,Vehicle Category Group,927
-1,All India,GOODS VEHICLES,SMV GREEN SOLUTIONS PVT LTD,2025,Vehicle Category Group,38
-1,All India,GOODS VEHICLES,SN SOLAR ENERGY,2025,Vehicle Category Group,11
-1,All India,GOODS VEHICLES,SOKUDO ELECTRIC INDIA PVT LTD,2025,Vehicle Category Group,83
-1,All India,GOODS VEHICLES,SOLANKE ENGINEERING WORKS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SOLANKI MECHANICAL WORKS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SONALIKA INTERNATIONAL TRACTORS LIMITED,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SONAL INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SPEED AUTO TECH,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SPEEDY JOY AUTOMOBILE,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SPEEGO VEHICLES CO PVT LTD,2025,Vehicle Category Group,155
-1,All India,GOODS VEHICLES,S P TRADING BBSR BALIANTA,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SRD RENEWABLES,2025,Vehicle Category Group,116
-1,All India,GOODS VEHICLES,SRI AVP ENGINEERING WORKS BARGARH RENGALICAMP,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SRI BALAJI ENGINEERING WORKS AP35060002020,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SRI DURGA MANIKANTA WELDING WORKS AP1913662909,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SRI DURGA TRAILERS AP315794156,2025,Vehicle Category Group,11
-1,All India,GOODS VEHICLES,SRI GANESH ENGINNERING WORKS AP56240472,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SRI GAYATHRI ENGINEERING WORKS AP1014203799,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SRI GAYATRI ENGINEERING WORKS AP235532582,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SRI KALKI BHAGAVAN ENGINEERING WORKS AP213191551,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SRI LAKSHMI ENGINEERING WORKS AP203583506,2025,Vehicle Category Group,6
-1,All India,GOODS VEHICLES,SRI LAKSHMI ENGINEERING WORKS AP29073576,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SRI LAKSHMI GANAPATHI ENGG WORKS AP235601381,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SRI LAKSHMI GANESH ENGINEERING WORKS AP105023461,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SRI LAKSHMI SRINIVASA AGRO INDUSTRIES AP235640702,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SRI NAVADURGA AGRO WORKS AP193673558,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SRINIVAS E VEHICLE,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SRIRAGHAVAKRISHNASMALLSCALEENGINEERING AP213033561,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SRI RAVI ENGINEERING WORKS AP117792684,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SRI SAI AGRO INDUSTRIES AP105380115,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SRI SAI ENGINEERING WORKS AP235640703,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SRI SAI LAKSHMI ENGINEERING WORKS AP55994378,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SRISAILESWARA  PRODDATUR TROLLEYWORKSAP44060012024,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SRI SAI RAM AGRO WORKS AP1913660710,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SRI SAI VISAKHA ENGG WORKS AP105450271,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SRI SANKAR ENGINEERING WORKS SAMBALPUR MANESWAR,2025,Vehicle Category Group,14
-1,All India,GOODS VEHICLES,SRI SATYA AGRO INDUSTRIES AP105441870,2025,Vehicle Category Group,6
-1,All India,GOODS VEHICLES,SRI SIVA SIVANI AGRO INDUSTRIES AP203394137,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SRI SRI MARUTHI ENGINEERING WORKS AP235744011,2025,Vehicle Category Group,9
-1,All India,GOODS VEHICLES,SRI SRINIVASA AUTO ENGNEERING WORKS AP105381065,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SRI SRINIVASA ENGINEERING WORKS AP213071506,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SRI SURYA ENGINEERING AP514581410,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SRI VENKATA DURGA AGRO WORKS AP193671591,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SRI VENKATA SAI ENGINEERING WORKS AP203513559,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SRI VENKATESWARA ENGINEERING WORKS AP105380358,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SRIVENKATESWARAENGINEERINGWORKS AP315793529,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SRI VIJAYALAKSHMI AGRO INDUSTRIES AP235531371,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SRIVIJAY E-VEHICLES PVT LTD,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SRI VINAYAKA ENGINEERING WORKS AP56120493,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,S S AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SSB INDISTRIES,2025,Vehicle Category Group,107
-1,All India,GOODS VEHICLES,S S ENGINEERING WORKS AP67583423,2025,Vehicle Category Group,6
-1,All India,GOODS VEHICLES,SSEV ENTERPRISES PRIVATE LIMITED,2025,Vehicle Category Group,113
-1,All India,GOODS VEHICLES,S S GLOBAL,2025,Vehicle Category Group,6
-1,All India,GOODS VEHICLES,S S INDUSTRY,2025,Vehicle Category Group,69
-1,All India,GOODS VEHICLES,S.S. MANN ENGINEERING WORKS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,STANDARD CORPORATION INDIA LTD,2025,Vehicle Category Group,16
-1,All India,GOODS VEHICLES,STAR BULL E MOTORS,2025,Vehicle Category Group,54
-1,All India,GOODS VEHICLES,STAR IGLOBAL AUTOMOTIVE PVT LTD,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,STAR INDUSTRIES,2025,Vehicle Category Group,7
-1,All India,GOODS VEHICLES,STAR SMART BIKES PVT LTD,2025,Vehicle Category Group,6
-1,All India,GOODS VEHICLES,STAR WELDING WORKS,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,STELLANTIS AUTOMOBILES INDIA PVT LTD,2025,Vehicle Category Group,1224
-1,All India,GOODS VEHICLES,STELLANTIS INDIA PVT LTD,2025,Vehicle Category Group,326
-1,All India,GOODS VEHICLES,STRENGTH AUTOELECTRIC PVT LTD,2025,Vehicle Category Group,107
-1,All India,GOODS VEHICLES,SUBHADRA ENGINEERING CUTTACK NUAPADA,2025,Vehicle Category Group,9
-1,All India,GOODS VEHICLES,SUBHADRA ENGINEERING NUAPADA,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SUBHAM ENGINEERING BALASORE BALIAPAL,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SUBRAHMANYESWARA AGRO INDUSTRIES AP105380107,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SUBRAHMANYESWARA ENGG WORKS AP235530208,2025,Vehicle Category Group,8
-1,All India,GOODS VEHICLES,SUDHA ENGINEERING TRAILER WORKS AP312871346,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,2025,Vehicle Category Group,63
-1,All India,GOODS VEHICLES,SUKHDEV AGRO INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SUMFONL AUTO TRADERS PVT LTD,2025,Vehicle Category Group,10
-1,All India,GOODS VEHICLES,SUNANDA GREENTECH PVT LTD,2025,Vehicle Category Group,16
-1,All India,GOODS VEHICLES,SUNHOK WHEELS PVT LTD,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SUN INDUSTRIES,2025,Vehicle Category Group,81
-1,All India,GOODS VEHICLES,SUNJET ENERGY PVT LTD,2025,Vehicle Category Group,37
-1,All India,GOODS VEHICLES,SUNSET TRADE PVT LTD,2025,Vehicle Category Group,18
-1,All India,GOODS VEHICLES,SUNSHINE TECHNOLOGIES,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SUNULTRA POWER SOLUTIONS PVT LTD,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SUPERECO AUTOMOTIVE CO,2025,Vehicle Category Group,8
-1,All India,GOODS VEHICLES,SUPER METRO INDUSTRIES,2025,Vehicle Category Group,66
-1,All India,GOODS VEHICLES,SUPER POWER MOTORS,2025,Vehicle Category Group,13
-1,All India,GOODS VEHICLES,SUPER STANDARD AGRO COMBINE,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SUPERTECH EV LIMITED,2025,Vehicle Category Group,129
-1,All India,GOODS VEHICLES,SUPER TECHNO AUTOMOTIVE LLP,2025,Vehicle Category Group,19
-1,All India,GOODS VEHICLES,SUPREME SALES AGENCY,2025,Vehicle Category Group,83
-1,All India,GOODS VEHICLES,SUPREME SMART POWER PVT LTD,2025,Vehicle Category Group,7
-1,All India,GOODS VEHICLES,SUPROVA ENTERPRISE,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SURAJ ENGINEERING WORKS,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SURESH AGRO PROODUCTS AP105381068,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SURINDERA AGRO INSDUSTRIES,2025,Vehicle Category Group,33
-1,All India,GOODS VEHICLES,SURINDERA COMBINES PVT LTD,2025,Vehicle Category Group,3
-1,All India,GOODS VEHICLES,SURJA AUTOMOTIVE PVT LTD,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,SUSHAMA MOTORS PVT LTD,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SUZUKI MOTORCYCLE INDIA PVT LTD,2025,Vehicle Category Group,99286
-1,All India,GOODS VEHICLES,SVS ENTERPRISES,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SWAPNA FABRICATION WORKS MALKANGIRI MAIN ROAD,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SWARNALATHA ENGINEERING WORKS AP49764388,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SWASTIK,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,SWASTIK ENGINEERING WORKS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,SWASTIK INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,SWITCH MOBILITY AUTOMOTIVE LTD,2025,Vehicle Category Group,192
-1,All India,GOODS VEHICLES,SYAN AGRO INDUSTRY,2025,Vehicle Category Group,4
-1,All India,GOODS VEHICLES,SYNDICATE AUTO COMPONENTS,2025,Vehicle Category Group,18
-1,All India,GOODS VEHICLES,TAFE LIMITED,2025,Vehicle Category Group,13463
-1,All India,GOODS VEHICLES,TAKAHARA TECHNO SYSTEMS,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,TAMARIA VENTURES,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,TARA MAA MACHINERY,2025,Vehicle Category Group,235
-1,All India,GOODS VEHICLES,TATA ADVANCED SYSTEMS LTD,2025,Vehicle Category Group,115
-1,All India,GOODS VEHICLES,TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,2025,Vehicle Category Group,94
-1,All India,GOODS VEHICLES,TATA INTERNATIONAL VEHICLE APPLICATIONS PVT LTD,2025,Vehicle Category Group,25
-1,All India,GOODS VEHICLES,TATA MOTORS LTD,2025,Vehicle Category Group,37571
-1,All India,GOODS VEHICLES,TATA MOTORS PASSENGER VEHICLES LTD,2025,Vehicle Category Group,55239
-1,All India,GOODS VEHICLES,TATA PASSENGER ELECTRIC MOBILITY LTD,2025,Vehicle Category Group,8201
-1,All India,GOODS VEHICLES,TAURUS ELECTRIC VEHICLES,2025,Vehicle Category Group,11
-1,All India,GOODS VEHICLES,TEJAS ENERGY,2025,Vehicle Category Group,10
-1,All India,GOODS VEHICLES,TEREX INDIA PRIVATE LIMITED,2025,Vehicle Category Group,13
-1,All India,GOODS VEHICLES,TERRA MOTORS INDIA PVT LTD,2025,Vehicle Category Group,1088
-1,All India,GOODS VEHICLES,TESLA INDIA MOTORS AND ENERGY PVT LTD,2025,Vehicle Category Group,38
-1,All India,GOODS VEHICLES,THAVE ENTERPRISES,2025,Vehicle Category Group,17
-1,All India,GOODS VEHICLES,THIRUMALA ENGINEERING WORKS AP29071505,2025,Vehicle Category Group,8
-1,All India,GOODS VEHICLES,THUKRAL ELECTRIC BIKES PVT LTD,2025,Vehicle Category Group,332
-1,All India,GOODS VEHICLES,TIANJIN DFXK PETROLEUM MACHINERY CO. LTD.,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,TI CLEAN MOBILITY PVT LTD,2025,Vehicle Category Group,631
-1,All India,GOODS VEHICLES,TIGER AUTOMOBILES COMPANY,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,TII INDIA PVT LTD,2025,Vehicle Category Group,9
-1,All India,GOODS VEHICLES,TIL LIMITED,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,TIL LTD,2025,Vehicle Category Group,2
-1,All India,GOODS VEHICLES,TIRANGA AUTOTECH INDIA PVT LTD,2025,Vehicle Category Group,8
-1,All India,GOODS VEHICLES,TIRTH AGRO INDUSTRY,2025,Vehicle Category Group,5
-1,All India,GOODS VEHICLES,TIRTH AGRO TECHNOLOGY PVT LTD,2025,Vehicle Category Group,46
-1,All India,GOODS VEHICLES,TIRUPATI DISTRIBUTOR,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,TIVOLT ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,57
-1,All India,GOODS VEHICLES,TOGOR ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,TOP TEAM MACHINES PVT LTD,2025,Vehicle Category Group,72
-1,All India,GOODS VEHICLES,TORK MOTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,GOODS VEHICLES,TOYOTA HIACE GL COMMUTER,2025,Vehicle Category Group,1
-1,All India,GOODS VEHICLES,TOYOTA KIRLOSKAR MOTOR PVT LTD,2025,Vehicle Category Group,36219
