state_code,state_name,rto_code,rto_name,metric,year,count,growth_pct
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),registrations,2022:,608098,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),transactions,Till Today,37294550,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),transactions,,,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),transactions,,,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),transactions,,,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),transactions,,,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),transactions,,,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),revenue,Till Today,262885195514,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),revenue,2026:,4981020970,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),revenue,2022:,24891732023,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),permits,Till Today,99140,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),permits,,,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),permits,,,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),permits,,,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),permits,,,
HR,Haryana,26,RLA NICHAR - HP26( 21-JUN-2017 ),permits,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),registrations,Till Today,417663328,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),registrations,2026:,128354,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),registrations,2025:,818024,15.03%
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),registrations,2024:,711111,8.09%
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),registrations,2023:,657883,8.19%
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),registrations,2022:,608098,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),transactions,Till Today,37294550,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),transactions,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),transactions,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),transactions,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),transactions,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),transactions,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),revenue,Till Today,262885195514,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),revenue,2026:,4981020970,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),revenue,2024:,30786607073,5.55%
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),revenue,2023:,29168087309,17.18%
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),revenue,2022:,24891732023,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),permits,Till Today,99140,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),permits,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),permits,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),permits,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),permits,,,
HR,Haryana,124,RLA NIRMAND - HP124( 05-SEP-2022 ),permits,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),registrations,Till Today,417663328,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),registrations,2026:,128354,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),registrations,2022:,608098,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),transactions,Till Today,37294550,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),transactions,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),transactions,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),transactions,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),transactions,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),transactions,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),revenue,Till Today,262885195514,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),revenue,2026:,4981020970,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),revenue,2022:,24891732023,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),permits,Till Today,99140,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),permits,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),permits,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),permits,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),permits,,,
HR,Haryana,38,RLA NURPUR - HP38( 12-JUL-2017 ),permits,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),registrations,Till Today,417663328,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),registrations,2026:,128354,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),registrations,2025:,818024,15.03%
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),registrations,2024:,711111,8.09%
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),registrations,2023:,657883,8.19%
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),registrations,2022:,608098,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),transactions,Till Today,37294550,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),transactions,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),transactions,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),transactions,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),transactions,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),transactions,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),revenue,Till Today,262885195514,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),revenue,2026:,4981020970,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),revenue,2024:,30786607073,5.55%
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),revenue,2023:,29168087309,17.18%
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),revenue,2022:,24891732023,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),permits,Till Today,99140,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),permits,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),permits,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),permits,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),permits,,,
HR,Haryana,100,RLA PACHHAD - HP100( 19-NOV-2019 ),permits,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),registrations,Till Today,417663328,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),registrations,2026:,128354,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),registrations,2022:,608098,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),transactions,Till Today,37294550,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),transactions,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),transactions,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),transactions,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),transactions,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),transactions,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),revenue,Till Today,262885195514,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),revenue,2026:,4981020970,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),revenue,2022:,24891732023,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),permits,Till Today,99140,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),permits,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),permits,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),permits,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),permits,,,
HR,Haryana,76,RLA PADDHAR - HP76( 05-JUL-2017 ),permits,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),registrations,Till Today,417663328,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),registrations,2026:,128354,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),registrations,2022:,608098,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),transactions,Till Today,37294550,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),transactions,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),transactions,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),transactions,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),transactions,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),transactions,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),revenue,Till Today,262885195514,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),revenue,2026:,4981020970,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),revenue,2022:,24891732023,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),permits,Till Today,99140,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),permits,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),permits,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),permits,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),permits,,,
HR,Haryana,37,RLA PALAMPUR - HP37( 01-JUL-2017 ),permits,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),registrations,Till Today,417663328,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),registrations,2026:,128354,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),registrations,2022:,608098,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),transactions,Till Today,37294550,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),transactions,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),transactions,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),transactions,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),transactions,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),transactions,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),revenue,Till Today,262885195514,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),revenue,2026:,4981020970,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),revenue,2022:,24891732023,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),permits,Till Today,99140,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),permits,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),permits,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),permits,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),permits,,,
HR,Haryana,45,RLA PANGI - HP45( 22-JUL-2017 ),permits,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),registrations,Till Today,417663328,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),registrations,2026:,128354,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),registrations,2022:,608098,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),transactions,Till Today,37294550,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),transactions,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),transactions,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),transactions,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),transactions,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),transactions,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),revenue,Till Today,262885195514,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),revenue,2026:,4981020970,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),revenue,2022:,24891732023,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),permits,Till Today,99140,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),permits,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),permits,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),permits,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),permits,,,
HR,Haryana,17,RLA PAONTA SAHIB - HP17( 05-JUL-2017 ),permits,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),registrations,Till Today,417663328,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),registrations,2026:,128354,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),registrations,2022:,608098,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),transactions,Till Today,37294550,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),transactions,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),transactions,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),transactions,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),transactions,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),transactions,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),revenue,Till Today,262885195514,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),revenue,2026:,4981020970,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),revenue,2022:,24891732023,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),permits,Till Today,99140,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),permits,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),permits,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),permits,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),permits,,,
HR,Haryana,15,RLA PARWANOO - HP15( 22-JUL-2017 ),permits,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),registrations,Till Today,417663328,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),registrations,2026:,128354,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),registrations,2022:,608098,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),transactions,Till Today,37294550,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),transactions,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),transactions,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),transactions,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),transactions,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),transactions,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),revenue,Till Today,262885195514,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),revenue,2026:,4981020970,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),revenue,2022:,24891732023,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),permits,Till Today,99140,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),permits,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),permits,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),permits,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),permits,,,
HR,Haryana,27,RLA POOH - HP27( 21-JUN-2017 ),permits,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),registrations,Till Today,417663328,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),registrations,2026:,128354,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),registrations,2022:,608098,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),transactions,Till Today,37294550,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),transactions,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),transactions,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),transactions,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),transactions,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),transactions,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),revenue,Till Today,262885195514,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),revenue,2026:,4981020970,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),revenue,2022:,24891732023,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),permits,Till Today,99140,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),permits,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),permits,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),permits,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),permits,,,
HR,Haryana,16,RLA RAJGARH - HP16( 10-JUL-2017 ),permits,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),registrations,Till Today,417663328,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),registrations,2026:,128354,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),registrations,2022:,608098,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),transactions,Till Today,37294550,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),transactions,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),transactions,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),transactions,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),transactions,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),transactions,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),revenue,Till Today,262885195514,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),revenue,2026:,4981020970,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),revenue,2025:,29393080075,-4.53%
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),revenue,2024:,30786607073,5.55%
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),revenue,2023:,29168087309,17.18%
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),revenue,2022:,24891732023,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),permits,Till Today,99140,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),permits,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),permits,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),permits,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),permits,,,
HR,Haryana,6,RLA RAMPUR BUSHAR - HP6( 21-JUN-2017 ),permits,,,
HR,Haryana,10,RLA ROHRU - HP10( 21-JUN-2017 ),registrations,Till Today,417663328,
HR,Haryana,10,RLA ROHRU - HP10( 21-JUN-2017 ),registrations,2026:,128354,
HR,Haryana,10,RLA ROHRU - HP10( 21-JUN-2017 ),registrations,2025:,818024,15.03%
HR,Haryana,10,RLA ROHRU - HP10( 21-JUN-2017 ),registrations,2024:,711111,8.09%
HR,Haryana,10,RLA ROHRU - HP10( 21-JUN-2017 ),registrations,2023:,657883,8.19%
HR,Haryana,10,RLA ROHRU - HP10( 21-JUN-2017 ),registrations,2022:,608098,
