S No,Norms,State,Year,Fuel,Value
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,FUEL CELL HYDROGEN,0
3,CEV STAGE V,Tripura(9),2026,FUEL CELL HYDROGEN,0
4,NOT AVAILABLE,Tripura(9),2026,FUEL CELL HYDROGEN,0
1,BHARAT STAGE VI,Tripura(9),2026,HCNG,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,HCNG,0
3,CEV STAGE V,Tripura(9),2026,HCNG,0
4,NOT AVAILABLE,Tripura(9),2026,HCNG,0
1,BHARAT STAGE VI,Tripura(9),2026,HYDROGEN(ICE),0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,HYDROGEN(ICE),0
3,CEV STAGE V,Tripura(9),2026,HYDROGEN(ICE),0
4,NOT AVAILABLE,Tripura(9),2026,HYDROGEN(ICE),0
1,BHARAT STAGE VI,Tripura(9),2026,LNG,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,LNG,0
3,CEV STAGE V,Tripura(9),2026,LNG,0
4,NOT AVAILABLE,Tripura(9),2026,LNG,0
1,BHARAT STAGE VI,Tripura(9),2026,LPG ONLY,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,LPG ONLY,0
3,CEV STAGE V,Tripura(9),2026,LPG ONLY,0
4,NOT AVAILABLE,Tripura(9),2026,LPG ONLY,0
1,BHARAT STAGE VI,Tripura(9),2026,METHANOL,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,METHANOL,0
3,CEV STAGE V,Tripura(9),2026,METHANOL,0
4,NOT AVAILABLE,Tripura(9),2026,METHANOL,0
1,BHARAT STAGE VI,Tripura(9),2026,NOT APPLICABLE,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,NOT APPLICABLE,0
3,CEV STAGE V,Tripura(9),2026,NOT APPLICABLE,0
4,NOT AVAILABLE,Tripura(9),2026,NOT APPLICABLE,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL,"1,381"
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL,0
3,CEV STAGE V,Tripura(9),2026,PETROL,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL/CNG,78
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL/CNG,0
3,CEV STAGE V,Tripura(9),2026,PETROL/CNG,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL/CNG,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL(E20)/CNG,408
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL(E20)/CNG,0
3,CEV STAGE V,Tripura(9),2026,PETROL(E20)/CNG,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL(E20)/CNG,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL(E20)/HYBRID,53
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL(E20)/HYBRID,0
3,CEV STAGE V,Tripura(9),2026,PETROL(E20)/HYBRID,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL(E20)/HYBRID,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
3,CEV STAGE V,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL(E20)/HYBRID/CNG,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL(E20)/LPG,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL(E20)/LPG,0
3,CEV STAGE V,Tripura(9),2026,PETROL(E20)/LPG,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL(E20)/LPG,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL/ETHANOL,"4,041"
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL/ETHANOL,0
3,CEV STAGE V,Tripura(9),2026,PETROL/ETHANOL,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL/ETHANOL,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL/HYBRID,10
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL/HYBRID,0
3,CEV STAGE V,Tripura(9),2026,PETROL/HYBRID,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL/HYBRID,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL/HYBRID/CNG,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL/HYBRID/CNG,0
3,CEV STAGE V,Tripura(9),2026,PETROL/HYBRID/CNG,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL/HYBRID/CNG,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL/LPG,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL/LPG,0
3,CEV STAGE V,Tripura(9),2026,PETROL/LPG,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL/LPG,0
1,BHARAT STAGE VI,Tripura(9),2026,PETROL/METHANOL,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PETROL/METHANOL,0
3,CEV STAGE V,Tripura(9),2026,PETROL/METHANOL,0
4,NOT AVAILABLE,Tripura(9),2026,PETROL/METHANOL,0
1,BHARAT STAGE VI,Tripura(9),2026,PLUG-IN HYBRID EV,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PLUG-IN HYBRID EV,0
3,CEV STAGE V,Tripura(9),2026,PLUG-IN HYBRID EV,0
4,NOT AVAILABLE,Tripura(9),2026,PLUG-IN HYBRID EV,0
1,BHARAT STAGE VI,Tripura(9),2026,PURE EV,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,PURE EV,0
3,CEV STAGE V,Tripura(9),2026,PURE EV,0
4,NOT AVAILABLE,Tripura(9),2026,PURE EV,920
1,BHARAT STAGE VI,Tripura(9),2026,SOLAR,0
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,SOLAR,0
3,CEV STAGE V,Tripura(9),2026,SOLAR,0
4,NOT AVAILABLE,Tripura(9),2026,SOLAR,0
1,BHARAT STAGE VI,Tripura(9),2026,STRONG HYBRID EV,4
2,BHARAT (TREM) STAGE III A,Tripura(9),2026,STRONG HYBRID EV,0
3,CEV STAGE V,Tripura(9),2026,STRONG HYBRID EV,0
4,NOT AVAILABLE,Tripura(9),2026,STRONG HYBRID EV,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,BIO-CNG/BIO-GAS,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,BIO-CNG/BIO-GAS,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,BIO-CNG/BIO-GAS,0
4,CEV STAGE IV,Uttarakhand(21),2026,BIO-CNG/BIO-GAS,0
5,CEV STAGE V,Uttarakhand(21),2026,BIO-CNG/BIO-GAS,0
6,NOT AVAILABLE,Uttarakhand(21),2026,BIO-CNG/BIO-GAS,0
7,TREM STAGE IV,Uttarakhand(21),2026,BIO-CNG/BIO-GAS,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,BIO-DIESEL(B100),0
2,BHARAT STAGE VI,Uttarakhand(21),2026,BIO-DIESEL(B100),0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,BIO-DIESEL(B100),0
4,CEV STAGE IV,Uttarakhand(21),2026,BIO-DIESEL(B100),0
5,CEV STAGE V,Uttarakhand(21),2026,BIO-DIESEL(B100),0
6,NOT AVAILABLE,Uttarakhand(21),2026,BIO-DIESEL(B100),0
7,TREM STAGE IV,Uttarakhand(21),2026,BIO-DIESEL(B100),0
1,BHARAT STAGE IV,Uttarakhand(21),2026,BIO-METHANE,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,BIO-METHANE,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,BIO-METHANE,0
4,CEV STAGE IV,Uttarakhand(21),2026,BIO-METHANE,0
5,CEV STAGE V,Uttarakhand(21),2026,BIO-METHANE,0
6,NOT AVAILABLE,Uttarakhand(21),2026,BIO-METHANE,0
7,TREM STAGE IV,Uttarakhand(21),2026,BIO-METHANE,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,CNG ONLY,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,CNG ONLY,144
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,CNG ONLY,0
4,CEV STAGE IV,Uttarakhand(21),2026,CNG ONLY,0
5,CEV STAGE V,Uttarakhand(21),2026,CNG ONLY,0
6,NOT AVAILABLE,Uttarakhand(21),2026,CNG ONLY,0
7,TREM STAGE IV,Uttarakhand(21),2026,CNG ONLY,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,DIESEL,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,DIESEL,"3,622"
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,DIESEL,649
4,CEV STAGE IV,Uttarakhand(21),2026,DIESEL,2
5,CEV STAGE V,Uttarakhand(21),2026,DIESEL,118
6,NOT AVAILABLE,Uttarakhand(21),2026,DIESEL,0
7,TREM STAGE IV,Uttarakhand(21),2026,DIESEL,5
1,BHARAT STAGE IV,Uttarakhand(21),2026,DIESEL/HYBRID,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,DIESEL/HYBRID,32
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,DIESEL/HYBRID,0
4,CEV STAGE IV,Uttarakhand(21),2026,DIESEL/HYBRID,0
5,CEV STAGE V,Uttarakhand(21),2026,DIESEL/HYBRID,0
6,NOT AVAILABLE,Uttarakhand(21),2026,DIESEL/HYBRID,0
7,TREM STAGE IV,Uttarakhand(21),2026,DIESEL/HYBRID,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,DI-METHYL ETHER,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,DI-METHYL ETHER,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,DI-METHYL ETHER,0
4,CEV STAGE IV,Uttarakhand(21),2026,DI-METHYL ETHER,0
5,CEV STAGE V,Uttarakhand(21),2026,DI-METHYL ETHER,0
6,NOT AVAILABLE,Uttarakhand(21),2026,DI-METHYL ETHER,0
7,TREM STAGE IV,Uttarakhand(21),2026,DI-METHYL ETHER,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,DUAL DIESEL/BIO CNG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,DUAL DIESEL/BIO CNG,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,DUAL DIESEL/BIO CNG,0
4,CEV STAGE IV,Uttarakhand(21),2026,DUAL DIESEL/BIO CNG,0
5,CEV STAGE V,Uttarakhand(21),2026,DUAL DIESEL/BIO CNG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,DUAL DIESEL/BIO CNG,0
7,TREM STAGE IV,Uttarakhand(21),2026,DUAL DIESEL/BIO CNG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,DUAL DIESEL/CNG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,DUAL DIESEL/CNG,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,DUAL DIESEL/CNG,0
4,CEV STAGE IV,Uttarakhand(21),2026,DUAL DIESEL/CNG,0
5,CEV STAGE V,Uttarakhand(21),2026,DUAL DIESEL/CNG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,DUAL DIESEL/CNG,0
7,TREM STAGE IV,Uttarakhand(21),2026,DUAL DIESEL/CNG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,DUAL DIESEL/LNG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,DUAL DIESEL/LNG,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,DUAL DIESEL/LNG,0
4,CEV STAGE IV,Uttarakhand(21),2026,DUAL DIESEL/LNG,0
5,CEV STAGE V,Uttarakhand(21),2026,DUAL DIESEL/LNG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,DUAL DIESEL/LNG,0
7,TREM STAGE IV,Uttarakhand(21),2026,DUAL DIESEL/LNG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,ELECTRIC(BOV),0
2,BHARAT STAGE VI,Uttarakhand(21),2026,ELECTRIC(BOV),0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,ELECTRIC(BOV),0
4,CEV STAGE IV,Uttarakhand(21),2026,ELECTRIC(BOV),0
5,CEV STAGE V,Uttarakhand(21),2026,ELECTRIC(BOV),0
6,NOT AVAILABLE,Uttarakhand(21),2026,ELECTRIC(BOV),785
7,TREM STAGE IV,Uttarakhand(21),2026,ELECTRIC(BOV),0
1,BHARAT STAGE IV,Uttarakhand(21),2026,ETHANOL,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,ETHANOL,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,ETHANOL,0
4,CEV STAGE IV,Uttarakhand(21),2026,ETHANOL,0
5,CEV STAGE V,Uttarakhand(21),2026,ETHANOL,0
6,NOT AVAILABLE,Uttarakhand(21),2026,ETHANOL,0
7,TREM STAGE IV,Uttarakhand(21),2026,ETHANOL,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,FLEX-FUEL(BIO-DIESEL),0
2,BHARAT STAGE VI,Uttarakhand(21),2026,FLEX-FUEL(BIO-DIESEL),0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,FLEX-FUEL(BIO-DIESEL),0
4,CEV STAGE IV,Uttarakhand(21),2026,FLEX-FUEL(BIO-DIESEL),0
5,CEV STAGE V,Uttarakhand(21),2026,FLEX-FUEL(BIO-DIESEL),0
6,NOT AVAILABLE,Uttarakhand(21),2026,FLEX-FUEL(BIO-DIESEL),0
7,TREM STAGE IV,Uttarakhand(21),2026,FLEX-FUEL(BIO-DIESEL),0
1,BHARAT STAGE IV,Uttarakhand(21),2026,FLEX-FUEL(ETHANOL),0
2,BHARAT STAGE VI,Uttarakhand(21),2026,FLEX-FUEL(ETHANOL),0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,FLEX-FUEL(ETHANOL),0
4,CEV STAGE IV,Uttarakhand(21),2026,FLEX-FUEL(ETHANOL),0
5,CEV STAGE V,Uttarakhand(21),2026,FLEX-FUEL(ETHANOL),0
6,NOT AVAILABLE,Uttarakhand(21),2026,FLEX-FUEL(ETHANOL),0
7,TREM STAGE IV,Uttarakhand(21),2026,FLEX-FUEL(ETHANOL),0
1,BHARAT STAGE IV,Uttarakhand(21),2026,FUEL CELL HYDROGEN,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,FUEL CELL HYDROGEN,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,FUEL CELL HYDROGEN,0
4,CEV STAGE IV,Uttarakhand(21),2026,FUEL CELL HYDROGEN,0
5,CEV STAGE V,Uttarakhand(21),2026,FUEL CELL HYDROGEN,0
6,NOT AVAILABLE,Uttarakhand(21),2026,FUEL CELL HYDROGEN,0
7,TREM STAGE IV,Uttarakhand(21),2026,FUEL CELL HYDROGEN,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,HCNG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,HCNG,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,HCNG,0
4,CEV STAGE IV,Uttarakhand(21),2026,HCNG,0
5,CEV STAGE V,Uttarakhand(21),2026,HCNG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,HCNG,0
7,TREM STAGE IV,Uttarakhand(21),2026,HCNG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,HYDROGEN(ICE),0
2,BHARAT STAGE VI,Uttarakhand(21),2026,HYDROGEN(ICE),0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,HYDROGEN(ICE),0
4,CEV STAGE IV,Uttarakhand(21),2026,HYDROGEN(ICE),0
5,CEV STAGE V,Uttarakhand(21),2026,HYDROGEN(ICE),0
6,NOT AVAILABLE,Uttarakhand(21),2026,HYDROGEN(ICE),0
7,TREM STAGE IV,Uttarakhand(21),2026,HYDROGEN(ICE),0
1,BHARAT STAGE IV,Uttarakhand(21),2026,LNG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,LNG,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,LNG,0
4,CEV STAGE IV,Uttarakhand(21),2026,LNG,0
5,CEV STAGE V,Uttarakhand(21),2026,LNG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,LNG,0
7,TREM STAGE IV,Uttarakhand(21),2026,LNG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,LPG ONLY,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,LPG ONLY,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,LPG ONLY,0
4,CEV STAGE IV,Uttarakhand(21),2026,LPG ONLY,0
5,CEV STAGE V,Uttarakhand(21),2026,LPG ONLY,0
6,NOT AVAILABLE,Uttarakhand(21),2026,LPG ONLY,0
7,TREM STAGE IV,Uttarakhand(21),2026,LPG ONLY,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,METHANOL,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,METHANOL,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,METHANOL,0
4,CEV STAGE IV,Uttarakhand(21),2026,METHANOL,0
5,CEV STAGE V,Uttarakhand(21),2026,METHANOL,0
6,NOT AVAILABLE,Uttarakhand(21),2026,METHANOL,0
7,TREM STAGE IV,Uttarakhand(21),2026,METHANOL,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,NOT APPLICABLE,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,NOT APPLICABLE,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,NOT APPLICABLE,0
4,CEV STAGE IV,Uttarakhand(21),2026,NOT APPLICABLE,0
5,CEV STAGE V,Uttarakhand(21),2026,NOT APPLICABLE,0
6,NOT AVAILABLE,Uttarakhand(21),2026,NOT APPLICABLE,64
7,TREM STAGE IV,Uttarakhand(21),2026,NOT APPLICABLE,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL,11
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL,"9,307"
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL,5
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL/CNG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL/CNG,262
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL/CNG,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL/CNG,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL/CNG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL/CNG,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL/CNG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL(E20)/CNG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL(E20)/CNG,740
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL(E20)/CNG,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL(E20)/CNG,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL(E20)/CNG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL(E20)/CNG,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL(E20)/CNG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL(E20)/HYBRID,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL(E20)/HYBRID,941
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL(E20)/HYBRID,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL(E20)/HYBRID,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL(E20)/HYBRID,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL(E20)/HYBRID,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL(E20)/HYBRID,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL(E20)/HYBRID/CNG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL(E20)/HYBRID/CNG,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL(E20)/HYBRID/CNG,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL(E20)/HYBRID/CNG,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL(E20)/HYBRID/CNG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL(E20)/HYBRID/CNG,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL(E20)/HYBRID/CNG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL(E20)/LPG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL(E20)/LPG,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL(E20)/LPG,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL(E20)/LPG,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL(E20)/LPG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL(E20)/LPG,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL(E20)/LPG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL/ETHANOL,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL/ETHANOL,"25,657"
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL/ETHANOL,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL/ETHANOL,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL/ETHANOL,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL/ETHANOL,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL/ETHANOL,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL/HYBRID,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL/HYBRID,149
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL/HYBRID,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL/HYBRID,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL/HYBRID,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL/HYBRID,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL/HYBRID,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL/HYBRID/CNG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL/HYBRID/CNG,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL/HYBRID/CNG,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL/HYBRID/CNG,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL/HYBRID/CNG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL/HYBRID/CNG,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL/HYBRID/CNG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL/LPG,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL/LPG,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL/LPG,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL/LPG,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL/LPG,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL/LPG,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL/LPG,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PETROL/METHANOL,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PETROL/METHANOL,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PETROL/METHANOL,0
4,CEV STAGE IV,Uttarakhand(21),2026,PETROL/METHANOL,0
5,CEV STAGE V,Uttarakhand(21),2026,PETROL/METHANOL,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PETROL/METHANOL,0
7,TREM STAGE IV,Uttarakhand(21),2026,PETROL/METHANOL,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PLUG-IN HYBRID EV,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PLUG-IN HYBRID EV,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PLUG-IN HYBRID EV,0
4,CEV STAGE IV,Uttarakhand(21),2026,PLUG-IN HYBRID EV,0
5,CEV STAGE V,Uttarakhand(21),2026,PLUG-IN HYBRID EV,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PLUG-IN HYBRID EV,0
7,TREM STAGE IV,Uttarakhand(21),2026,PLUG-IN HYBRID EV,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,PURE EV,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,PURE EV,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,PURE EV,0
4,CEV STAGE IV,Uttarakhand(21),2026,PURE EV,0
5,CEV STAGE V,Uttarakhand(21),2026,PURE EV,0
6,NOT AVAILABLE,Uttarakhand(21),2026,PURE EV,"1,983"
7,TREM STAGE IV,Uttarakhand(21),2026,PURE EV,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,SOLAR,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,SOLAR,0
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,SOLAR,0
4,CEV STAGE IV,Uttarakhand(21),2026,SOLAR,0
5,CEV STAGE V,Uttarakhand(21),2026,SOLAR,0
6,NOT AVAILABLE,Uttarakhand(21),2026,SOLAR,0
7,TREM STAGE IV,Uttarakhand(21),2026,SOLAR,0
1,BHARAT STAGE IV,Uttarakhand(21),2026,STRONG HYBRID EV,0
2,BHARAT STAGE VI,Uttarakhand(21),2026,STRONG HYBRID EV,237
3,BHARAT (TREM) STAGE III A,Uttarakhand(21),2026,STRONG HYBRID EV,0
4,CEV STAGE IV,Uttarakhand(21),2026,STRONG HYBRID EV,0
5,CEV STAGE V,Uttarakhand(21),2026,STRONG HYBRID EV,0
6,NOT AVAILABLE,Uttarakhand(21),2026,STRONG HYBRID EV,0
7,TREM STAGE IV,Uttarakhand(21),2026,STRONG HYBRID EV,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,BIO-CNG/BIO-GAS,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,BIO-CNG/BIO-GAS,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,BIO-CNG/BIO-GAS,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,BIO-CNG/BIO-GAS,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,BIO-CNG/BIO-GAS,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,BIO-CNG/BIO-GAS,0
7,CEV STAGE V,Uttar Pradesh(77),2026,BIO-CNG/BIO-GAS,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,BIO-CNG/BIO-GAS,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,BIO-CNG/BIO-GAS,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,BIO-DIESEL(B100),0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,BIO-DIESEL(B100),0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,BIO-DIESEL(B100),0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,BIO-DIESEL(B100),0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,BIO-DIESEL(B100),0
